reference,compare,layer,head,kv_type,overlap,n_principal_angles,mean_cos2
early,late,7,7,K,0.7811460494995117,64,0.7811460494995117
early,late,7,7,V,0.696887731552124,64,0.696887731552124
early,late,8,0,K,0.8250108957290649,64,0.8250108957290649
early,late,8,0,V,0.7780341506004333,64,0.7780341506004333
early,late,8,1,K,0.8140004873275757,64,0.8140004873275757
early,late,8,1,V,0.7439233064651489,64,0.7439233064651489
early,late,8,2,K,0.7080782651901245,64,0.7080782651901245
early,late,8,2,V,0.7192131876945496,64,0.7192131876945496
early,late,8,3,K,0.78199303150177,64,0.78199303150177
early,late,8,3,V,0.6957885026931763,64,0.6957885026931763
early,late,8,4,K,0.8258076310157776,64,0.8258076310157776
early,late,8,4,V,0.7589900493621826,64,0.7589900493621826
early,late,8,5,K,0.7855051755905151,64,0.7855051755905151
early,late,8,5,V,0.6733013987541199,64,0.6733013987541199
early,late,8,6,K,0.7865034341812134,64,0.7865034341812134
early,late,8,6,V,0.7019164562225342,64,0.7019164562225342
early,late,8,7,K,0.7873424887657166,64,0.7873424887657166
early,late,8,7,V,0.6704608201980591,64,0.6704608201980591
early,late,9,0,K,0.9235689043998718,64,0.9235689043998718
early,late,9,0,V,0.7731432914733887,64,0.7731432914733887
early,late,9,1,K,0.7968705892562866,64,0.7968705892562866
early,late,9,1,V,0.7647008895874023,64,0.7647008895874023
early,late,9,2,K,0.8154820203781128,64,0.8154820203781128
early,late,9,2,V,0.7651076316833496,64,0.7651076316833496
early,late,9,3,K,0.8094021081924438,64,0.8094021081924438
early,late,9,3,V,0.7446300983428955,64,0.7446300983428955
early,late,9,4,K,0.8233100175857544,64,0.8233100175857544
early,late,9,4,V,0.7213713526725769,64,0.7213713526725769
early,late,9,5,K,0.8480157852172852,64,0.8480157852172852
early,late,9,5,V,0.7837430238723755,64,0.7837430238723755
early,late,9,6,K,0.8762717843055725,64,0.8762717843055725
early,late,9,6,V,0.7904280424118042,64,0.7904280424118042
early,late,9,7,K,0.8968913555145264,64,0.8968913555145264
early,late,9,7,V,0.8036143779754639,64,0.8036143779754639
early,late,10,0,K,0.7762458324432373,64,0.7762458324432373
early,late,10,0,V,0.7434059381484985,64,0.7434059381484985
early,late,10,1,K,0.8449897766113281,64,0.8449897766113281
early,late,10,1,V,0.7637529373168945,64,0.7637529373168945
early,late,10,2,K,0.7978311777114868,64,0.7978311777114868
early,late,10,2,V,0.7134135961532593,64,0.7134135961532593
early,late,10,3,K,0.816694974899292,64,0.816694974899292
early,late,10,3,V,0.7022241353988647,64,0.7022241353988647
early,late,10,4,K,0.8250701427459717,64,0.8250701427459717
early,late,10,4,V,0.7575976252555847,64,0.7575976252555847
early,late,10,5,K,0.8262801766395569,64,0.8262801766395569
early,late,10,5,V,0.743930459022522,64,0.743930459022522
early,late,10,6,K,0.8460084795951843,64,0.8460084795951843
early,late,10,6,V,0.7183148264884949,64,0.7183148264884949
early,late,10,7,K,0.829668402671814,64,0.829668402671814
early,late,10,7,V,0.7379868626594543,64,0.7379868626594543
early,late,11,0,K,0.8233913779258728,64,0.8233913779258728
early,late,11,0,V,0.698745846748352,64,0.698745846748352
early,late,11,1,K,0.8245142102241516,64,0.8245142102241516
early,late,11,1,V,0.7178841829299927,64,0.7178841829299927
early,late,11,2,K,0.8371633291244507,64,0.8371633291244507
early,late,11,2,V,0.691948413848877,64,0.691948413848877
early,late,11,3,K,0.8050444722175598,64,0.8050444722175598
early,late,11,3,V,0.6243203282356262,64,0.6243203282356262
early,late,11,4,K,0.8416469097137451,64,0.8416469097137451
early,late,11,4,V,0.7380964756011963,64,0.7380964756011963
early,late,11,5,K,0.7949603796005249,64,0.7949603796005249
early,late,11,5,V,0.6947410702705383,64,0.6947410702705383
early,late,11,6,K,0.8203186988830566,64,0.8203186988830566
early,late,11,6,V,0.7213263511657715,64,0.7213263511657715
early,late,11,7,K,0.828123927116394,64,0.828123927116394
early,late,11,7,V,0.7401905059814453,64,0.7401905059814453
early,late,12,0,K,0.7895994782447815,64,0.7895994782447815
early,late,12,0,V,0.6974513530731201,64,0.6974513530731201
early,late,12,1,K,0.8714233636856079,64,0.8714233636856079
early,late,12,1,V,0.6813958287239075,64,0.6813958287239075
early,late,12,2,K,0.8992125988006592,64,0.8992125988006592
early,late,12,2,V,0.7174407243728638,64,0.7174407243728638
early,late,12,3,K,0.8227615356445312,64,0.8227615356445312
early,late,12,3,V,0.7582873106002808,64,0.7582873106002808
early,late,12,4,K,0.8133154511451721,64,0.8133154511451721
early,late,12,4,V,0.7008225917816162,64,0.7008225917816162
early,late,12,5,K,0.8610032796859741,64,0.8610032796859741
early,late,12,5,V,0.7200452089309692,64,0.7200452089309692
early,late,12,6,K,0.8345409631729126,64,0.8345409631729126
early,late,12,6,V,0.6978265047073364,64,0.6978265047073364
early,late,12,7,K,0.8187705874443054,64,0.8187705874443054
early,late,12,7,V,0.7045795321464539,64,0.7045795321464539
early,late,13,0,K,0.9077680110931396,64,0.9077680110931396
early,late,13,0,V,0.6823102235794067,64,0.6823102235794067
early,late,13,1,K,0.8095220327377319,64,0.8095220327377319
early,late,13,1,V,0.637164294719696,64,0.637164294719696
early,late,13,2,K,0.783370316028595,64,0.783370316028595
early,late,13,2,V,0.7172256112098694,64,0.7172256112098694
early,late,13,3,K,0.8280364274978638,64,0.8280364274978638
early,late,13,3,V,0.6796252131462097,64,0.6796252131462097
early,late,13,4,K,0.8372436761856079,64,0.8372436761856079
early,late,13,4,V,0.7517244815826416,64,0.7517244815826416
early,late,13,5,K,0.8229485154151917,64,0.8229485154151917
early,late,13,5,V,0.6287243962287903,64,0.6287243962287903
early,late,13,6,K,0.8469862937927246,64,0.8469862937927246
early,late,13,6,V,0.7203816175460815,64,0.7203816175460815
early,late,13,7,K,0.7823206186294556,64,0.7823206186294556
early,late,13,7,V,0.708794355392456,64,0.708794355392456
early,late,14,0,K,0.854971170425415,64,0.854971170425415
early,late,14,0,V,0.6777599453926086,64,0.6777599453926086
early,late,14,1,K,0.8049871921539307,64,0.8049871921539307
early,late,14,1,V,0.6509680151939392,64,0.6509680151939392
early,late,14,2,K,0.8119286298751831,64,0.8119286298751831
early,late,14,2,V,0.6954119205474854,64,0.6954119205474854
early,late,14,3,K,0.8029937744140625,64,0.8029937744140625
early,late,14,3,V,0.7698932886123657,64,0.7698932886123657
early,late,14,4,K,0.9277521371841431,64,0.9277521371841431
early,late,14,4,V,0.7457494735717773,64,0.7457494735717773
early,late,14,5,K,0.8277579545974731,64,0.8277579545974731
early,late,14,5,V,0.6737005710601807,64,0.6737005710601807
early,late,14,6,K,0.8209447860717773,64,0.8209447860717773
early,late,14,6,V,0.7214846611022949,64,0.7214846611022949
early,late,14,7,K,0.7856715321540833,64,0.7856715321540833
early,late,14,7,V,0.6753784418106079,64,0.6753784418106079
early,late,15,0,K,0.8387782573699951,64,0.8387782573699951
early,late,15,0,V,0.728508710861206,64,0.728508710861206
early,late,15,1,K,0.8569092750549316,64,0.8569092750549316
early,late,15,1,V,0.7135690450668335,64,0.7135690450668335
early,late,15,2,K,0.7692380547523499,64,0.7692380547523499
early,late,15,2,V,0.6794832348823547,64,0.6794832348823547
early,late,15,3,K,0.8302938938140869,64,0.8302938938140869
early,late,15,3,V,0.6795880794525146,64,0.6795880794525146
early,late,15,4,K,0.9324740171432495,64,0.9324740171432495
early,late,15,4,V,0.7335318326950073,64,0.7335318326950073
early,late,15,5,K,0.8465914726257324,64,0.8465914726257324
early,late,15,5,V,0.7038900852203369,64,0.7038900852203369
early,late,15,6,K,0.782816469669342,64,0.782816469669342
early,late,15,6,V,0.6975846886634827,64,0.6975846886634827
early,late,15,7,K,0.7612687349319458,64,0.7612687349319458
early,late,15,7,V,0.7405722141265869,64,0.7405722141265869
early,late,16,0,K,0.806166410446167,64,0.806166410446167
early,late,16,0,V,0.7752429842948914,64,0.7752429842948914
early,late,16,1,K,0.8295561671257019,64,0.8295561671257019
early,late,16,1,V,0.6836807727813721,64,0.6836807727813721
early,late,16,2,K,0.803213894367218,64,0.803213894367218
early,late,16,2,V,0.6876101493835449,64,0.6876101493835449
early,late,16,3,K,0.7927905321121216,64,0.7927905321121216
early,late,16,3,V,0.6536638140678406,64,0.6536638140678406
early,late,16,4,K,0.7843323349952698,64,0.7843323349952698
early,late,16,4,V,0.7448076605796814,64,0.7448076605796814
early,late,16,5,K,0.8029056191444397,64,0.8029056191444397
early,late,16,5,V,0.7061211466789246,64,0.7061211466789246
early,late,16,6,K,0.8310271501541138,64,0.8310271501541138
early,late,16,6,V,0.7100006937980652,64,0.7100006937980652
early,late,16,7,K,0.9027495384216309,64,0.9027495384216309
early,late,16,7,V,0.7282305955886841,64,0.7282305955886841
early,late,17,0,K,0.8578996062278748,64,0.8578996062278748
early,late,17,0,V,0.7368456125259399,64,0.7368456125259399
early,late,17,1,K,0.9120562672615051,64,0.9120562672615051
early,late,17,1,V,0.7419880628585815,64,0.7419880628585815
early,late,17,2,K,0.7998217344284058,64,0.7998217344284058
early,late,17,2,V,0.6911154985427856,64,0.6911154985427856
early,late,17,3,K,0.8091569542884827,64,0.8091569542884827
early,late,17,3,V,0.7618006467819214,64,0.7618006467819214
early,late,17,4,K,0.8086228370666504,64,0.8086228370666504
early,late,17,4,V,0.7098867893218994,64,0.7098867893218994
early,late,17,5,K,0.850956916809082,64,0.850956916809082
early,late,17,5,V,0.7159762382507324,64,0.7159762382507324
early,late,17,6,K,0.8487746119499207,64,0.8487746119499207
early,late,17,6,V,0.6818906664848328,64,0.6818906664848328
early,late,17,7,K,0.8374499082565308,64,0.8374499082565308
early,late,17,7,V,0.7312381267547607,64,0.7312381267547607
early,late,18,0,K,0.936448335647583,64,0.936448335647583
early,late,18,0,V,0.7131632566452026,64,0.7131632566452026
early,late,18,1,K,0.8163543343544006,64,0.8163543343544006
early,late,18,1,V,0.6763542294502258,64,0.6763542294502258
early,late,18,2,K,0.7929592132568359,64,0.7929592132568359
early,late,18,2,V,0.6752967238426208,64,0.6752967238426208
early,late,18,3,K,0.8536799550056458,64,0.8536799550056458
early,late,18,3,V,0.7202084064483643,64,0.7202084064483643
early,late,18,4,K,0.8667937517166138,64,0.8667937517166138
early,late,18,4,V,0.7251507043838501,64,0.7251507043838501
early,late,18,5,K,0.8511678576469421,64,0.8511678576469421
early,late,18,5,V,0.7030931711196899,64,0.7030931711196899
early,late,18,6,K,0.8902410268783569,64,0.8902410268783569
early,late,18,6,V,0.7244447469711304,64,0.7244447469711304
early,late,18,7,K,0.8002971410751343,64,0.8002971410751343
early,late,18,7,V,0.7242498397827148,64,0.7242498397827148
early,late,19,0,K,0.7842657566070557,64,0.7842657566070557
early,late,19,0,V,0.6934694051742554,64,0.6934694051742554
early,late,19,1,K,0.839363694190979,64,0.839363694190979
early,late,19,1,V,0.6917368173599243,64,0.6917368173599243
early,late,19,2,K,0.8351463079452515,64,0.8351463079452515
early,late,19,2,V,0.6628862619400024,64,0.6628862619400024
early,late,19,3,K,0.8844217658042908,64,0.8844217658042908
early,late,19,3,V,0.710410475730896,64,0.710410475730896
early,late,19,4,K,0.8661534786224365,64,0.8661534786224365
early,late,19,4,V,0.7034215331077576,64,0.7034215331077576
early,late,19,5,K,0.8281436562538147,64,0.8281436562538147
early,late,19,5,V,0.7021345496177673,64,0.7021345496177673
early,late,19,6,K,0.8079122304916382,64,0.8079122304916382
early,late,19,6,V,0.6916037201881409,64,0.6916037201881409
early,late,19,7,K,0.8346489667892456,64,0.8346489667892456
early,late,19,7,V,0.7231897711753845,64,0.7231897711753845
early,late,20,0,K,0.8395374417304993,64,0.8395374417304993
early,late,20,0,V,0.7139830589294434,64,0.7139830589294434
early,late,20,1,K,0.8753796815872192,64,0.8753796815872192
early,late,20,1,V,0.689541757106781,64,0.689541757106781
early,late,20,2,K,0.810895562171936,64,0.810895562171936
early,late,20,2,V,0.6572884321212769,64,0.6572884321212769
early,late,20,3,K,0.8288159370422363,64,0.8288159370422363
early,late,20,3,V,0.6942110657691956,64,0.6942110657691956
early,late,20,4,K,0.8459363579750061,64,0.8459363579750061
early,late,20,4,V,0.6539913415908813,64,0.6539913415908813
early,late,20,5,K,0.8562569618225098,64,0.8562569618225098
early,late,20,5,V,0.6406697034835815,64,0.6406697034835815
early,late,20,6,K,0.7667516469955444,64,0.7667516469955444
early,late,20,6,V,0.7339908480644226,64,0.7339908480644226
early,late,20,7,K,0.8710511922836304,64,0.8710511922836304
early,late,20,7,V,0.6776912808418274,64,0.6776912808418274
early,late,21,0,K,0.8796533942222595,64,0.8796533942222595
early,late,21,0,V,0.6894013285636902,64,0.6894013285636902
early,late,21,1,K,0.9209667444229126,64,0.9209667444229126
early,late,21,1,V,0.7196318507194519,64,0.7196318507194519
early,late,21,2,K,0.8814224004745483,64,0.8814224004745483
early,late,21,2,V,0.6912700533866882,64,0.6912700533866882
early,late,21,3,K,0.8452634811401367,64,0.8452634811401367
early,late,21,3,V,0.664587676525116,64,0.664587676525116
early,late,21,4,K,0.8423950672149658,64,0.8423950672149658
early,late,21,4,V,0.6924649477005005,64,0.6924649477005005
early,late,21,5,K,0.8112014532089233,64,0.8112014532089233
early,late,21,5,V,0.7079724073410034,64,0.7079724073410034
early,late,21,6,K,0.8516874313354492,64,0.8516874313354492
early,late,21,6,V,0.7072819471359253,64,0.7072819471359253
early,late,21,7,K,0.8495439291000366,64,0.8495439291000366
early,late,21,7,V,0.6367893815040588,64,0.6367893815040588
early,late,22,0,K,0.8030534386634827,64,0.8030534386634827
early,late,22,0,V,0.7049292325973511,64,0.7049292325973511
early,late,22,1,K,0.8010298013687134,64,0.8010298013687134
early,late,22,1,V,0.6898256540298462,64,0.6898256540298462
early,late,22,2,K,0.8013375997543335,64,0.8013375997543335
early,late,22,2,V,0.6749526262283325,64,0.6749526262283325
early,late,22,3,K,0.8983058929443359,64,0.8983058929443359
early,late,22,3,V,0.7319983243942261,64,0.7319983243942261
early,late,22,4,K,0.8348959684371948,64,0.8348959684371948
early,late,22,4,V,0.6877034306526184,64,0.6877034306526184
early,late,22,5,K,0.8246763944625854,64,0.8246763944625854
early,late,22,5,V,0.6625092029571533,64,0.6625092029571533
early,late,22,6,K,0.8613177537918091,64,0.8613177537918091
early,late,22,6,V,0.6528710126876831,64,0.6528710126876831
early,late,22,7,K,0.855728805065155,64,0.855728805065155
early,late,22,7,V,0.7451648712158203,64,0.7451648712158203
early,late,23,0,K,0.8357696533203125,64,0.8357696533203125
early,late,23,0,V,0.6710056662559509,64,0.6710056662559509
early,late,23,1,K,0.8293858766555786,64,0.8293858766555786
early,late,23,1,V,0.6615477800369263,64,0.6615477800369263
early,late,23,2,K,0.8887916207313538,64,0.8887916207313538
early,late,23,2,V,0.7211759686470032,64,0.7211759686470032
early,late,23,3,K,0.7873691320419312,64,0.7873691320419312
early,late,23,3,V,0.664868950843811,64,0.664868950843811
early,late,23,4,K,0.8158565759658813,64,0.8158565759658813
early,late,23,4,V,0.695950984954834,64,0.695950984954834
early,late,23,5,K,0.7998905181884766,64,0.7998905181884766
early,late,23,5,V,0.6647446155548096,64,0.6647446155548096
early,late,23,6,K,0.9060572385787964,64,0.9060572385787964
early,late,23,6,V,0.7023302912712097,64,0.7023302912712097
early,late,23,7,K,0.8237990736961365,64,0.8237990736961365
early,late,23,7,V,0.6694318056106567,64,0.6694318056106567
early,late,24,0,K,0.8769833445549011,64,0.8769833445549011
early,late,24,0,V,0.6845055818557739,64,0.6845055818557739
early,late,24,1,K,0.8449127674102783,64,0.8449127674102783
early,late,24,1,V,0.7017667889595032,64,0.7017667889595032
early,late,24,2,K,0.8614805936813354,64,0.8614805936813354
early,late,24,2,V,0.6917787194252014,64,0.6917787194252014
early,late,24,3,K,0.8735697269439697,64,0.8735697269439697
early,late,24,3,V,0.6463623642921448,64,0.6463623642921448
early,late,24,4,K,0.8451433777809143,64,0.8451433777809143
early,late,24,4,V,0.6595088839530945,64,0.6595088839530945
early,late,24,5,K,0.8538409471511841,64,0.8538409471511841
early,late,24,5,V,0.6110589504241943,64,0.6110589504241943
early,late,24,6,K,0.8072106242179871,64,0.8072106242179871
early,late,24,6,V,0.7006146907806396,64,0.7006146907806396
early,late,24,7,K,0.8153072595596313,64,0.8153072595596313
early,late,24,7,V,0.6818605661392212,64,0.6818605661392212
early,late,25,0,K,0.8398940563201904,64,0.8398940563201904
early,late,25,0,V,0.6539649963378906,64,0.6539649963378906
early,late,25,1,K,0.821138322353363,64,0.821138322353363
early,late,25,1,V,0.6695718765258789,64,0.6695718765258789
early,late,25,2,K,0.7712713479995728,64,0.7712713479995728
early,late,25,2,V,0.6730095148086548,64,0.6730095148086548
early,late,25,3,K,0.813018798828125,64,0.813018798828125
early,late,25,3,V,0.6388019323348999,64,0.6388019323348999
early,late,25,4,K,0.7918547987937927,64,0.7918547987937927
early,late,25,4,V,0.6707845330238342,64,0.6707845330238342
early,late,25,5,K,0.8255873918533325,64,0.8255873918533325
early,late,25,5,V,0.6905814409255981,64,0.6905814409255981
early,late,25,6,K,0.8205505013465881,64,0.8205505013465881
early,late,25,6,V,0.641421377658844,64,0.641421377658844
early,late,25,7,K,0.8448310494422913,64,0.8448310494422913
early,late,25,7,V,0.7002968788146973,64,0.7002968788146973
early,late,26,0,K,0.8046340942382812,64,0.8046340942382812
early,late,26,0,V,0.6565176248550415,64,0.6565176248550415
early,late,26,1,K,0.7696970701217651,64,0.7696970701217651
early,late,26,1,V,0.693369448184967,64,0.693369448184967
early,late,26,2,K,0.8217078447341919,64,0.8217078447341919
early,late,26,2,V,0.6459035277366638,64,0.6459035277366638
early,late,26,3,K,0.8579086661338806,64,0.8579086661338806
early,late,26,3,V,0.674599289894104,64,0.674599289894104
early,late,26,4,K,0.8702428340911865,64,0.8702428340911865
early,late,26,4,V,0.6765866279602051,64,0.6765866279602051
early,late,26,5,K,0.8098000884056091,64,0.8098000884056091
early,late,26,5,V,0.6766160130500793,64,0.6766160130500793
early,late,26,6,K,0.8471684455871582,64,0.8471684455871582
early,late,26,6,V,0.7028874158859253,64,0.7028874158859253
early,late,26,7,K,0.8912915587425232,64,0.8912915587425232
early,late,26,7,V,0.6959813833236694,64,0.6959813833236694
early,late,27,0,K,0.8383269309997559,64,0.8383269309997559
early,late,27,0,V,0.7305799722671509,64,0.7305799722671509
early,late,27,1,K,0.7844218015670776,64,0.7844218015670776
early,late,27,1,V,0.6810750961303711,64,0.6810750961303711
early,late,27,2,K,0.801931619644165,64,0.801931619644165
early,late,27,2,V,0.6620662212371826,64,0.6620662212371826
early,late,27,3,K,0.7831171154975891,64,0.7831171154975891
early,late,27,3,V,0.6414421200752258,64,0.6414421200752258
early,late,27,4,K,0.8607746362686157,64,0.8607746362686157
early,late,27,4,V,0.6228408813476562,64,0.6228408813476562
early,late,27,5,K,0.7962255477905273,64,0.7962255477905273
early,late,27,5,V,0.6832682490348816,64,0.6832682490348816
early,late,27,6,K,0.8770609498023987,64,0.8770609498023987
early,late,27,6,V,0.7058826088905334,64,0.7058826088905334
early,late,27,7,K,0.8276408910751343,64,0.8276408910751343
early,late,27,7,V,0.7518905401229858,64,0.7518905401229858
early,late,28,0,K,0.8317031264305115,64,0.8317031264305115
early,late,28,0,V,0.6528403162956238,64,0.6528403162956238
early,late,28,1,K,0.8224120140075684,64,0.8224120140075684
early,late,28,1,V,0.6227103471755981,64,0.6227103471755981
early,late,28,2,K,0.8387100696563721,64,0.8387100696563721
early,late,28,2,V,0.7400437593460083,64,0.7400437593460083
early,late,28,3,K,0.8804252743721008,64,0.8804252743721008
early,late,28,3,V,0.7284488081932068,64,0.7284488081932068
early,late,28,4,K,0.885405421257019,64,0.885405421257019
early,late,28,4,V,0.6910614371299744,64,0.6910614371299744
early,late,28,5,K,0.8048399686813354,64,0.8048399686813354
early,late,28,5,V,0.6617006063461304,64,0.6617006063461304
early,late,28,6,K,0.9147342443466187,64,0.9147342443466187
early,late,28,6,V,0.7316956520080566,64,0.7316956520080566
early,late,28,7,K,0.8378778696060181,64,0.8378778696060181
early,late,28,7,V,0.6355264186859131,64,0.6355264186859131
early,late,29,0,K,0.8295770287513733,64,0.8295770287513733
early,late,29,0,V,0.6435210704803467,64,0.6435210704803467
early,late,29,1,K,0.7725182175636292,64,0.7725182175636292
early,late,29,1,V,0.7166802883148193,64,0.7166802883148193
early,late,29,2,K,0.8398355841636658,64,0.8398355841636658
early,late,29,2,V,0.6028441786766052,64,0.6028441786766052
early,late,29,3,K,0.7989996671676636,64,0.7989996671676636
early,late,29,3,V,0.711736798286438,64,0.711736798286438
early,late,29,4,K,0.9160138964653015,64,0.9160138964653015
early,late,29,4,V,0.7161954641342163,64,0.7161954641342163
early,late,29,5,K,0.7507284879684448,64,0.7507284879684448
early,late,29,5,V,0.686569333076477,64,0.686569333076477
early,late,29,6,K,0.8207911252975464,64,0.8207911252975464
early,late,29,6,V,0.623661458492279,64,0.623661458492279
early,late,29,7,K,0.7190942764282227,64,0.7190942764282227
early,late,29,7,V,0.6781660318374634,64,0.6781660318374634
early,late,30,0,K,0.7920897006988525,64,0.7920897006988525
early,late,30,0,V,0.6236459016799927,64,0.6236459016799927
early,late,30,1,K,0.8028378486633301,64,0.8028378486633301
early,late,30,1,V,0.6293739676475525,64,0.6293739676475525
early,late,30,2,K,0.9124904870986938,64,0.9124904870986938
early,late,30,2,V,0.6919288635253906,64,0.6919288635253906
early,late,30,3,K,0.7395667433738708,64,0.7395667433738708
early,late,30,3,V,0.6635363698005676,64,0.6635363698005676
early,late,30,4,K,0.77247154712677,64,0.77247154712677
early,late,30,4,V,0.6718220710754395,64,0.6718220710754395
early,late,30,5,K,0.8557254076004028,64,0.8557254076004028
early,late,30,5,V,0.6258895993232727,64,0.6258895993232727
early,late,30,6,K,0.766264796257019,64,0.766264796257019
early,late,30,6,V,0.6803419589996338,64,0.6803419589996338
early,late,30,7,K,0.7586306929588318,64,0.7586306929588318
early,late,30,7,V,0.6143777370452881,64,0.6143777370452881
early,late,31,0,K,0.7735000848770142,64,0.7735000848770142
early,late,31,0,V,0.6707330942153931,64,0.6707330942153931
early,late,31,1,K,0.9012537002563477,64,0.9012537002563477
early,late,31,1,V,0.7347128391265869,64,0.7347128391265869
early,late,31,2,K,0.8654711246490479,64,0.8654711246490479
early,late,31,2,V,0.6822508573532104,64,0.6822508573532104
early,late,31,3,K,0.7884917855262756,64,0.7884917855262756
early,late,31,3,V,0.6671291589736938,64,0.6671291589736938
early,late,31,4,K,0.9108483195304871,64,0.9108483195304871
early,late,31,4,V,0.7527934312820435,64,0.7527934312820435
early,late,31,5,K,0.7914410829544067,64,0.7914410829544067
early,late,31,5,V,0.6667115688323975,64,0.6667115688323975
early,late,31,6,K,0.7578060626983643,64,0.7578060626983643
early,late,31,6,V,0.7230602502822876,64,0.7230602502822876
early,late,31,7,K,0.7753864526748657,64,0.7753864526748657
early,late,31,7,V,0.6357020735740662,64,0.6357020735740662
early,late,32,0,K,0.7602437734603882,64,0.7602437734603882
early,late,32,0,V,0.6588817238807678,64,0.6588817238807678
early,late,32,1,K,0.7908850908279419,64,0.7908850908279419
early,late,32,1,V,0.6205962300300598,64,0.6205962300300598
early,late,32,2,K,0.8439642190933228,64,0.8439642190933228
early,late,32,2,V,0.641483724117279,64,0.641483724117279
early,late,32,3,K,0.8449501991271973,64,0.8449501991271973
early,late,32,3,V,0.6833118200302124,64,0.6833118200302124
early,late,32,4,K,0.7357161045074463,64,0.7357161045074463
early,late,32,4,V,0.7040521502494812,64,0.7040521502494812
early,late,32,5,K,0.8505024909973145,64,0.8505024909973145
early,late,32,5,V,0.6722559928894043,64,0.6722559928894043
early,late,32,6,K,0.7497481107711792,64,0.7497481107711792
early,late,32,6,V,0.7122512459754944,64,0.7122512459754944
early,late,32,7,K,0.7823596000671387,64,0.7823596000671387
early,late,32,7,V,0.7437477111816406,64,0.7437477111816406
early,late,33,0,K,0.876013994216919,64,0.876013994216919
early,late,33,0,V,0.6906139850616455,64,0.6906139850616455
early,late,33,1,K,0.9069023728370667,64,0.9069023728370667
early,late,33,1,V,0.666016697883606,64,0.666016697883606
early,late,33,2,K,0.8337154984474182,64,0.8337154984474182
early,late,33,2,V,0.7110263109207153,64,0.7110263109207153
early,late,33,3,K,0.7609399557113647,64,0.7609399557113647
early,late,33,3,V,0.6639459133148193,64,0.6639459133148193
early,late,33,4,K,0.7851963043212891,64,0.7851963043212891
early,late,33,4,V,0.6265497207641602,64,0.6265497207641602
early,late,33,5,K,0.8932962417602539,64,0.8932962417602539
early,late,33,5,V,0.6813974976539612,64,0.6813974976539612
early,late,33,6,K,0.8524144291877747,64,0.8524144291877747
early,late,33,6,V,0.7684425115585327,64,0.7684425115585327
early,late,33,7,K,0.7917799949645996,64,0.7917799949645996
early,late,33,7,V,0.6657215356826782,64,0.6657215356826782
early,late,34,0,K,0.7429088950157166,64,0.7429088950157166
early,late,34,0,V,0.6584597826004028,64,0.6584597826004028
early,late,34,1,K,0.9029326438903809,64,0.9029326438903809
early,late,34,1,V,0.6349390149116516,64,0.6349390149116516
early,late,34,2,K,0.899620532989502,64,0.899620532989502
early,late,34,2,V,0.6599897742271423,64,0.6599897742271423
early,late,34,3,K,0.8620240092277527,64,0.8620240092277527
early,late,34,3,V,0.685383677482605,64,0.685383677482605
early,late,34,4,K,0.7891641855239868,64,0.7891641855239868
early,late,34,4,V,0.704122006893158,64,0.704122006893158
early,late,34,5,K,0.8326328992843628,64,0.8326328992843628
early,late,34,5,V,0.6127446889877319,64,0.6127446889877319
early,late,34,6,K,0.8589215874671936,64,0.8589215874671936
early,late,34,6,V,0.7015398144721985,64,0.7015398144721985
early,late,34,7,K,0.8902553915977478,64,0.8902553915977478
early,late,34,7,V,0.7064284086227417,64,0.7064284086227417
early,late,35,0,K,0.8889009952545166,64,0.8889009952545166
early,late,35,0,V,0.6795185208320618,64,0.6795185208320618
early,late,35,1,K,0.9003797769546509,64,0.9003797769546509
early,late,35,1,V,0.6474127769470215,64,0.6474127769470215
early,late,35,2,K,0.89485764503479,64,0.89485764503479
early,late,35,2,V,0.6540903449058533,64,0.6540903449058533
early,late,35,3,K,0.8925244808197021,64,0.8925244808197021
early,late,35,3,V,0.6837563514709473,64,0.6837563514709473
early,late,35,4,K,0.8601970672607422,64,0.8601970672607422
early,late,35,4,V,0.7460203766822815,64,0.7460203766822815
early,late,35,5,K,0.7506549954414368,64,0.7506549954414368
early,late,35,5,V,0.6850424408912659,64,0.6850424408912659
early,late,35,6,K,0.9108604788780212,64,0.9108604788780212
early,late,35,6,V,0.6497546434402466,64,0.6497546434402466
early,late,35,7,K,0.8093746900558472,64,0.8093746900558472
early,late,35,7,V,0.672730565071106,64,0.672730565071106
early,late,36,0,K,0.7564024925231934,64,0.7564024925231934
early,late,36,0,V,0.6055712699890137,64,0.6055712699890137
early,late,36,1,K,0.7091360688209534,64,0.7091360688209534
early,late,36,1,V,0.6350483894348145,64,0.6350483894348145
early,late,36,2,K,0.7725244760513306,64,0.7725244760513306
early,late,36,2,V,0.6564434766769409,64,0.6564434766769409
early,late,36,3,K,0.8008909225463867,64,0.8008909225463867
early,late,36,3,V,0.6639862060546875,64,0.6639862060546875
early,late,36,4,K,0.762134313583374,64,0.762134313583374
early,late,36,4,V,0.6135932207107544,64,0.6135932207107544
early,late,36,5,K,0.9201846122741699,64,0.9201846122741699
early,late,36,5,V,0.653506338596344,64,0.653506338596344
early,late,36,6,K,0.7794857025146484,64,0.7794857025146484
early,late,36,6,V,0.6920466423034668,64,0.6920466423034668
early,late,36,7,K,0.8430904150009155,64,0.8430904150009155
early,late,36,7,V,0.6403922438621521,64,0.6403922438621521
early,late,37,0,K,0.8518055081367493,64,0.8518055081367493
early,late,37,0,V,0.6525658369064331,64,0.6525658369064331
