layer,head,method,k,n_bits,bits_per_vector,eff_rank_K_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
32,6,subspace_k32,32,8,256,47.0,76.27960085911496,6.8254106217271175,5.587669273746121,1.230485500110226,0.36328125
32,6,subspace_k48,48,5,240,47.0,54.42586738438305,5.788523596799047,4.289242298232846,1.1378100261921413,0.42578125
32,6,subspace_k64,64,4,256,47.0,44.52902629158437,5.224816692203839,3.686745588715787,1.0658206004680546,0.44921875
32,6,full_dim,128,4,512,47.0,4.285211393601506,1.6257938145269897,0.3529679533074225,0.32249497271846667,0.81640625
32,6,subspace_k16,16,32,512,47.0,1498.6093515415957,30.5063884545993,22.58280138372283,1.9999754700134145,0.0
32,6,subspace_k32,32,16,512,47.0,76.26552750276394,6.824511164264469,5.586729862637319,1.2310056326786272,0.36328125
32,6,subspace_k48,48,11,528,47.0,53.296503080600516,5.72620119135318,4.187957854900399,1.1244638565750331,0.44140625
32,6,subspace_k64,64,8,512,47.0,40.16189406861237,4.966402459650664,3.323827917698303,1.0372709650121394,0.4453125
32,6,full_dim,128,8,1024,47.0,0.015357082427028986,0.09723000250500541,0.0010112840187690105,0.0181684250099952,0.984375
32,6,subspace_k16,16,64,1024,47.0,1523.9252927122968,30.83348437003919,5.235649581026847,1.977981082309438,0.00390625
32,6,subspace_k32,32,32,1024,47.0,1377.061033558933,29.191201493561817,22.6263927275891,1.9999757626588364,0.0
32,6,subspace_k48,48,21,1008,47.0,53.297598371902296,5.726288696135068,4.187706292317437,1.1241861713795864,0.44140625
32,6,subspace_k64,64,16,1024,47.0,40.12293092497156,4.96400347683984,3.3164177232577194,1.0347407680297542,0.453125
32,7,full_dim,128,2,256,35.0,387.9621792567287,15.423356538139847,8.6297618555264,1.082331823648069,0.4609375
32,7,subspace_k16,16,16,256,35.0,305.17705382735255,13.645552849528446,9.418414817237302,1.315534895521072,0.35546875
32,7,subspace_k32,32,8,256,35.0,199.54634066482402,11.057645013701126,6.994724077650874,1.0370204301059207,0.48828125
32,7,subspace_k48,48,5,240,35.0,143.54076014858023,9.37737345473537,5.636167797586637,0.9209370022945982,0.54296875
32,7,subspace_k64,64,4,256,35.0,112.72241491161137,8.317084449446572,4.17049765226281,0.8105509217432073,0.58984375
32,7,full_dim,128,4,512,35.0,16.508078522805597,3.172392292742857,0.4788433975036034,0.32614554782234617,0.83984375
32,7,subspace_k16,16,32,512,35.0,15334.814701630628,93.89064824898458,22.831387605116714,1.9999991424516446,0.0
32,7,subspace_k32,32,16,512,35.0,199.5370411214839,11.05604881574188,7.0017679553153505,1.0369054991992384,0.48828125
32,7,subspace_k48,48,11,528,35.0,139.63066361309183,9.240846592784806,5.472314956329691,0.8861613363726539,0.5546875
32,7,subspace_k64,64,8,512,35.0,97.54205880513653,7.7030919569898355,3.983103433313201,0.8125632746711398,0.59765625
32,7,full_dim,128,8,1024,35.0,0.05693584434776979,0.18583293969840814,0.0009638913621767934,0.013194536872230201,0.99609375
32,7,subspace_k16,16,64,1024,35.0,25641.516726007496,125.44262426886263,5.410866499702337,1.9868008784220688,0.0078125
32,7,subspace_k32,32,32,1024,35.0,9093.3525025058,73.67785401518036,22.864326254315205,1.999999999328086,0.0
32,7,subspace_k48,48,21,1008,35.0,139.61814142581457,9.240395615176055,5.474372180208567,0.8863367043991879,0.5546875
32,7,subspace_k64,64,16,1024,35.0,97.50943403071018,7.702608725240005,3.9583374530818833,0.8107440013766,0.58984375
33,0,full_dim,128,2,256,43.0,230.6468379493698,11.91711299995901,7.539945186697389,1.1923637077261486,0.3984375
33,0,subspace_k16,16,16,256,43.0,234.45212465007694,11.973940767792353,10.20797273119198,1.4578008732434504,0.265625
33,0,subspace_k32,32,8,256,43.0,140.33886156932695,9.286944181277256,6.726434410622341,1.2342288751842108,0.3671875
33,0,subspace_k48,48,5,240,43.0,91.40642606289964,7.498261464779242,4.501026428112473,0.9751025454974751,0.5078125
33,0,subspace_k64,64,4,256,43.0,69.6024050269777,6.514190699577566,3.527198911086872,0.8640275994775561,0.55859375
33,0,full_dim,128,4,512,43.0,8.922318484135841,2.3429016167686885,0.4115017004942403,0.3036595112947298,0.85546875
33,0,subspace_k16,16,32,512,43.0,4333.206050520246,51.88078434209653,22.779464767203955,1.9999998214122607,0.0
33,0,subspace_k32,32,16,512,43.0,140.19010344531551,9.281616492670082,6.719883802829604,1.2385052944890393,0.36328125
33,0,subspace_k48,48,11,528,43.0,89.09150197858733,7.396879433543138,4.44700127707501,0.9630377010976515,0.51171875
33,0,subspace_k64,64,8,512,43.0,63.06725274497029,6.191303245705239,3.170901562200333,0.8327196758095955,0.56640625
33,0,full_dim,128,8,1024,43.0,0.03008641418086872,0.13650670280204233,0.0016536230406665456,0.021933003406656708,0.98828125
33,0,subspace_k16,16,64,1024,43.0,6829.653103768102,66.87657775182363,5.339141529708208,1.9841029371550698,0.00390625
33,0,subspace_k32,32,32,1024,43.0,3198.7534119246748,44.455743547161205,22.814312135338284,1.9999999526405765,0.0
33,0,subspace_k48,48,21,1008,43.0,89.07843464259948,7.3964483369588905,4.445597127890584,0.9629408790235892,0.5078125
33,0,subspace_k64,64,16,1024,43.0,63.000023269600725,6.187950172320495,3.1660540694033235,0.829473477199181,0.5703125
33,1,full_dim,128,2,256,31.0,652.3939107057297,20.132619962431704,11.184501559436425,1.266946471865531,0.36328125
33,1,subspace_k16,16,16,256,31.0,572.5830078539279,18.801965570357236,10.184084027353109,1.3089108149671793,0.33984375
33,1,subspace_k32,32,8,256,31.0,239.05133721353639,12.186790591459248,6.43973438714495,1.0095086691008786,0.49609375
33,1,subspace_k48,48,5,240,31.0,141.28296333673697,9.327266831969908,4.083953419707608,0.801361408017576,0.59375
33,1,subspace_k64,64,4,256,31.0,100.32035224596333,7.906334095812439,3.163415316714474,0.7173386491010003,0.62109375
33,1,full_dim,128,4,512,31.0,25.657245339712635,4.0044244529553294,0.7700824037296309,0.32979647347522467,0.84375
33,1,subspace_k16,16,32,512,31.0,11062.281831670452,83.21157690300424,22.914638896828198,1.9999999999991753,0.0
33,1,subspace_k32,32,16,512,31.0,239.07109735292076,12.187412533406174,6.442084720890733,1.0142087937665174,0.4921875
33,1,subspace_k48,48,11,528,31.0,136.07515596389314,9.153566555145286,4.0397562960914595,0.7674616698756301,0.609375
33,1,subspace_k64,64,8,512,31.0,78.37869386446964,6.95979894850993,2.614296975070409,0.6324269762045203,0.6796875
33,1,full_dim,128,8,1024,31.0,0.08957612659848818,0.23550369573503022,0.003488849451424101,0.02418394263511528,0.9921875
33,1,subspace_k16,16,64,1024,31.0,11508.827281718224,86.6126941362491,5.433965457411044,1.9881059882627439,0.0
33,1,subspace_k32,32,32,1024,31.0,11461.452746222445,84.7626419790202,22.914638738220802,1.9999999999999993,0.0
33,1,subspace_k48,48,21,1008,31.0,136.0580039360898,9.153068457100066,4.039471939437007,0.7679896074274182,0.60546875
33,1,subspace_k64,64,16,1024,31.0,78.34347097803584,6.957315351655025,2.6284112549608816,0.635933922465376,0.67578125
33,2,full_dim,128,2,256,33.0,638.0754048833161,19.891079712375387,9.2280611678407,1.1383298214349225,0.42578125
33,2,subspace_k16,16,16,256,33.0,493.420962918614,17.419535528332254,9.5359402213717,1.221608821404046,0.390625
33,2,subspace_k32,32,8,256,33.0,277.414833825173,13.0756211973348,6.262959519837947,0.9425224288114593,0.53125
33,2,subspace_k48,48,5,240,33.0,179.41128760635758,10.508566259039792,5.069617546640736,0.8261069823236848,0.58203125
33,2,subspace_k64,64,4,256,33.0,154.4136197286373,9.763880154897773,4.419986110542216,0.7902182436054208,0.60546875
33,2,full_dim,128,4,512,33.0,25.17334405456367,3.9335901164964273,0.641012486019215,0.28556287443298756,0.8671875
33,2,subspace_k16,16,32,512,33.0,11378.005499083283,83.27945808395921,22.89802694416808,1.9999999992952324,0.0
33,2,subspace_k32,32,16,512,33.0,277.5870365563268,13.080124508032355,6.264126998507397,0.9470597887244327,0.52734375
33,2,subspace_k48,48,11,528,33.0,172.9217433985233,10.318731400697136,4.931386512005467,0.8045353624158121,0.59765625
33,2,subspace_k64,64,8,512,33.0,129.77525841847515,8.935498999381501,3.7870277349872272,0.7139263981534364,0.63671875
33,2,full_dim,128,8,1024,33.0,0.08756209609798374,0.23263243528755315,0.0028829273819105713,0.023747346127953164,0.97265625
33,2,subspace_k16,16,64,1024,33.0,12020.013079724104,86.857627359193,5.417555871973327,1.9884045722999608,0.00390625
33,2,subspace_k32,32,32,1024,33.0,13414.581966983382,91.0947223240829,22.89822938303091,1.9999999999998814,0.0
33,2,subspace_k48,48,21,1008,33.0,172.90064209648432,10.31820523430374,4.929145363578826,0.8042345230183237,0.59765625
33,2,subspace_k64,64,16,1024,33.0,129.7357226520853,8.934542402156282,3.8039091381865573,0.7133955649953034,0.63671875
33,3,full_dim,128,2,256,48.0,231.57671823999038,11.982943090672027,8.90740805075347,1.290905123415564,0.33984375
33,3,subspace_k16,16,16,256,48.0,256.05329131524337,12.504574640356989,10.4334605477008,1.5198554994407723,0.22265625
33,3,subspace_k32,32,8,256,48.0,171.38310677720932,10.242862771066813,7.5921255482284575,1.3109260339486286,0.3359375
33,3,subspace_k48,48,5,240,48.0,121.55412338102789,8.609658069570845,6.210446674225983,1.1711930072879444,0.4140625
33,3,subspace_k64,64,4,256,48.0,100.19486036852815,7.810150356001705,4.976181050664925,1.0296230092382688,0.48046875
33,3,full_dim,128,4,512,48.0,9.370652968746544,2.403454586624008,0.5061297918598654,0.37207344749487836,0.8203125
33,3,subspace_k16,16,32,512,48.0,3171.4904326696087,44.34354596163168,22.758132264014094,1.9999983499980978,0.0
33,3,subspace_k32,32,16,512,48.0,171.35289865497208,10.24276707073997,7.575974888672654,1.310682686719875,0.328125
33,3,subspace_k48,48,11,528,48.0,119.5773887886248,8.53751570228918,5.859808088702663,1.1246734452089615,0.43359375
33,3,subspace_k64,64,8,512,48.0,92.73954959632522,7.502856476402748,4.457982367834485,1.0169167232787595,0.46875
33,3,full_dim,128,8,1024,48.0,0.03207278314429923,0.1410475641989103,0.00151318963382527,0.01865090884803179,0.99609375
33,3,subspace_k16,16,64,1024,48.0,3561.756394303956,47.7388332173429,5.343450356651709,1.9842933075674571,0.0
33,3,subspace_k32,32,32,1024,48.0,4232.623652833729,50.81754608705709,22.79248289166526,1.9999999103947197,0.0
33,3,subspace_k48,48,21,1008,48.0,119.5911894762952,8.53793061660119,5.861384727760818,1.1252252007653323,0.4296875
33,3,subspace_k64,64,16,1024,48.0,92.72183464103435,7.502657257829119,4.460597107205343,1.0157822319625085,0.4609375
33,4,full_dim,128,2,256,46.0,233.53518201630538,12.01500064858293,8.421112469103262,1.1886918983512085,0.40234375
33,4,subspace_k16,16,16,256,46.0,239.54330304804918,12.096499336563895,9.015012491874412,1.2938143498449373,0.3515625
33,4,subspace_k32,32,8,256,46.0,167.30519305431307,10.108800901785973,6.726152785758934,1.1645829801437113,0.4296875
33,4,subspace_k48,48,5,240,46.0,117.32743715107078,8.461609414146745,4.333090567095381,0.919660529898255,0.53515625
33,4,subspace_k64,64,4,256,46.0,89.7449613776206,7.422725057385028,3.4001723862376014,0.738216596531634,0.63671875
33,4,full_dim,128,4,512,46.0,9.137531462647832,2.3753894493227516,0.37739923810501314,0.30169284109534816,0.8515625
33,4,subspace_k16,16,32,512,46.0,4020.3945954204014,49.12547299026843,22.829883336170397,1.9999981055182725,0.0
33,4,subspace_k32,32,16,512,46.0,167.35359811319967,10.10881293620343,6.727611895322641,1.1646267131728156,0.43359375
33,4,subspace_k48,48,11,528,46.0,115.72147681394495,8.406656358330768,4.307475695673125,0.9198538627313297,0.53515625
33,4,subspace_k64,64,8,512,46.0,80.71849377565735,7.03435034583382,3.0583198042702673,0.7651480162923948,0.6171875
33,4,full_dim,128,8,1024,46.0,0.030363353293356495,0.1373684040548374,0.0011151652310830353,0.016664574555400154,0.984375
