layer,head,token_range,top1_match,top5_jaccard,attn_kl,n_tokens
8,24,early,0.49473684210526314,0.7253132832080202,0.008464235812425613,190
8,24,late,0.2708333333333333,0.5472263558201059,0.008754175156354904,192
8,25,early,0.8736842105263158,0.5325396825396826,0.0020025342237204313,190
8,25,late,0.5364583333333334,0.2291253306878307,0.0020215122494846582,192
8,26,early,0.6052631578947368,0.6491019214703426,0.00841605570167303,190
8,26,late,0.21875,0.4917948082010582,0.01001446321606636,192
8,27,early,0.6736842105263158,0.7271303258145364,0.006198035553097725,190
8,27,late,0.5104166666666666,0.6558159722222223,0.006944112479686737,192
8,28,early,0.5842105263157895,0.5661236424394319,0.005852262489497662,190
8,28,late,0.23958333333333334,0.4090608465608465,0.006536939647048712,192
8,29,early,0.2789473684210526,0.5087301587301588,0.006599401123821735,190
8,29,late,0.03125,0.40569196428571425,0.00621084263548255,192
8,30,early,0.4842105263157895,0.5564745196324143,0.0010813336120918393,190
8,30,late,0.59375,0.43392443783068774,0.00105755974072963,192
8,31,early,0.7526315789473684,0.7411027568922307,0.002456998685374856,190
8,31,late,0.578125,0.5735573743386244,0.0029821163043379784,192
8,32,early,0.5631578947368421,0.6109231411862991,0.0020959777757525444,190
8,32,late,0.5520833333333334,0.4447958002645503,0.0024094150867313147,192
8,33,early,0.9473684210526315,0.6456349206349208,0.0022538641933351755,190
8,33,late,0.7864583333333334,0.5864955357142857,0.0025976563338190317,192
8,34,early,0.6684210526315789,0.6137844611528823,0.0014270581305027008,190
8,34,late,0.5260416666666666,0.48015873015873023,0.0014548366889357567,192
8,35,early,0.5684210526315789,0.8552005012531328,0.011326099745929241,190
8,35,late,0.4791666666666667,0.7150917658730158,0.013314329087734222,192
8,36,early,0.5157894736842106,0.5365497076023392,0.011673140339553356,190
8,36,late,0.4479166666666667,0.3875868055555555,0.01577218435704708,192
8,37,early,0.3473684210526316,0.4240392648287385,0.00947193056344986,190
8,37,late,0.3177083333333333,0.24382027116402116,0.012485918588936329,192
8,38,early,0.37894736842105264,0.7615914786967419,0.010398722253739834,190
8,38,late,0.13020833333333334,0.38804150132275134,0.014058861881494522,192
8,39,early,0.6210526315789474,0.6008563074352549,0.008343963883817196,190
8,39,late,0.5208333333333334,0.4427496693121693,0.008324012160301208,192
9,0,early,0.4789473684210526,0.6906015037593987,0.002229581121355295,190
9,0,late,0.4270833333333333,0.5393105158730159,0.0018963031470775604,192
9,1,early,0.5210526315789473,0.8175438596491229,0.0011135120876133442,190
9,1,late,0.296875,0.6755332341269842,0.0009172534919343889,192
9,2,early,0.631578947368421,0.5899331662489556,0.0012537800939753652,190
9,2,late,0.6197916666666666,0.517567791005291,0.0011838926002383232,192
9,3,early,0.5105263157894737,0.768734335839599,0.0014397383201867342,190
9,3,late,0.2916666666666667,0.5303406084656085,0.0012870730133727193,192
9,4,early,0.6105263157894737,0.7395363408521303,0.0016304326709359884,190
9,4,late,0.5052083333333334,0.6452959656084657,0.0013085430255159736,192
9,5,early,0.6526315789473685,0.8736842105263158,0.005336431320756674,190
9,5,late,0.16666666666666666,0.8772321428571429,0.0062818340957164764,192
9,6,early,0.5526315789473685,0.7959899749373435,0.003306680591776967,190
9,6,late,0.109375,0.683655753968254,0.0033438755199313164,192
9,7,early,0.9052631578947369,0.8837092731829576,0.0021315014455467463,190
9,7,late,0.7552083333333334,0.8080357142857143,0.002102568978443742,192
9,8,early,0.6105263157894737,0.7147243107769423,0.0031869267113506794,190
9,8,late,0.07291666666666667,0.6613343253968255,0.0034124378580600023,192
9,9,early,0.47368421052631576,0.48771929824561405,0.006716283969581127,190
9,9,late,0.484375,0.42948082010582017,0.007219736929982901,192
9,10,early,0.7578947368421053,0.6490183792815373,0.0018139310413971543,190
9,10,late,0.6614583333333334,0.5570436507936508,0.0015652583679184318,192
9,11,early,0.34210526315789475,0.8694235588972432,0.0029473938047885895,190
9,11,late,0.28125,0.5604538690476191,0.0031315144151449203,192
9,12,early,0.46842105263157896,0.5906641604010026,0.001431219163350761,190
9,12,late,0.24479166666666666,0.4321263227513228,0.0012641447829082608,192
9,13,early,0.34210526315789475,0.5485380116959064,0.002129005966708064,190
9,13,late,0.390625,0.3818411044973544,0.0018706178525462747,192
9,14,early,0.5842105263157895,0.5941938178780285,0.0009257631609216332,190
9,14,late,0.6510416666666666,0.4426256613756614,0.0007927903789095581,192
9,15,early,0.4473684210526316,0.5512740183792816,0.0012270465958863497,190
9,15,late,0.4583333333333333,0.38518931878306867,0.0011670897947624326,192
9,16,early,0.7894736842105263,0.6871553884711782,0.0017751138657331467,190
9,16,late,0.5989583333333334,0.5916211970899471,0.001461625099182129,192
9,17,early,0.7789473684210526,0.6775689223057644,0.0023625707253813744,190
9,17,late,0.734375,0.5358796296296297,0.002331210533156991,192
9,18,early,0.3105263157894737,0.5272347535505431,0.0014544049045071006,190
9,18,late,0.3385416666666667,0.3926917989417989,0.0015982311451807618,192
9,19,early,0.5684210526315789,0.5423350041771096,0.0021931801456958055,190
9,19,late,0.4791666666666667,0.40135168650793646,0.0020553215872496367,192
9,20,early,0.35789473684210527,0.478780284043442,0.0016724626766517758,190
9,20,late,0.3541666666666667,0.3287657076719577,0.0017585436580702662,192
9,21,early,0.5947368421052631,0.6100041771094403,0.002866097493097186,190
9,21,late,0.3645833333333333,0.4585400132275132,0.003141895169392228,192
9,22,early,0.9105263157894737,0.8266290726817044,0.0010373428231105208,190
9,22,late,0.7395833333333334,0.7293526785714285,0.001043772092089057,192
9,23,early,0.4421052631578947,0.5324143692564745,0.0021068083588033915,190
9,23,late,0.4166666666666667,0.4358878968253968,0.0021422849968075752,192
9,24,early,0.18421052631578946,0.6661027568922308,0.0028484791982918978,190
9,24,late,0.0625,0.6530464616402116,0.001844594837166369,192
9,25,early,0.968421052631579,0.5450710108604846,0.001455229357816279,190
9,25,late,0.8385416666666666,0.47298693783068785,0.0015998334856703877,192
9,26,early,0.35789473684210527,0.45639097744360907,0.0009286011336371303,190
9,26,late,0.3645833333333333,0.3100611772486772,0.0010091984877362847,192
9,27,early,0.5526315789473685,0.5388680033416875,0.0006040686857886612,190
9,27,late,0.59375,0.4286334325396825,0.0007419858011417091,192
9,28,early,0.7684210526315789,0.7573934837092733,0.0010170809691771865,190
9,28,late,0.7135416666666666,0.7765376984126983,0.0009154157596640289,192
9,29,early,0.5684210526315789,0.5028404344193819,0.0008679388556629419,190
9,29,late,0.5052083333333334,0.3441220238095238,0.0010146680288016796,192
9,30,early,0.4789473684210526,0.550668337510443,0.0006324918358586729,190
9,30,late,0.28125,0.43851273148148157,0.0006466766935773194,192
9,31,early,0.3473684210526316,0.46209273182957394,0.0005257203592918813,190
9,31,late,0.4479166666666667,0.38093171296296297,0.000570496718864888,192
9,32,early,0.4052631578947368,0.45265246449456975,0.0007068866398185492,190
9,32,late,0.3072916666666667,0.324177414021164,0.0006451093358919024,192
9,33,early,0.42105263157894735,0.48320802005012536,0.0009263771353289485,190
9,33,late,0.2864583333333333,0.35530340608465605,0.000964792852755636,192
9,34,early,0.4473684210526316,0.45914786967418547,0.0006938260048627853,190
9,34,late,0.25,0.26767113095238093,0.0006569377728737891,192
9,35,early,0.5526315789473685,0.4259189640768588,0.0006699484656564891,190
9,35,late,0.4322916666666667,0.37568204365079366,0.000572646560613066,192
9,36,early,0.5736842105263158,0.49596908939014206,0.0007456050370819867,190
9,36,late,0.5,0.4151992394179895,0.0008491085027344525,192
9,37,early,0.6736842105263158,0.4922096908939014,0.0006581274210475385,190
9,37,late,0.5677083333333334,0.3815104166666667,0.0006100530736148357,192
9,38,early,0.3526315789473684,0.40465747702589805,0.0005057518137618899,190
9,38,late,0.296875,0.28426752645502645,0.00045576898264698684,192
9,39,early,0.4473684210526316,0.502673350041771,0.0005330103449523449,190
9,39,late,0.234375,0.3982721560846561,0.0004620257532224059,192
10,0,early,0.6473684210526316,0.5447368421052632,0.0044137705117464066,190
10,0,late,0.6458333333333334,0.44830935846560843,0.004248831886798143,192
10,1,early,0.4105263157894737,0.6037593984962406,0.0031642690300941467,190
10,1,late,0.265625,0.26564566798941797,0.0028346769977360964,192
10,2,early,0.6157894736842106,0.5236633249791145,0.0027659619227051735,190
10,2,late,0.625,0.466786541005291,0.002707473235204816,192
10,3,early,0.7368421052631579,0.6968880534670009,0.016189945861697197,190
10,3,late,0.65625,0.36753885582010576,0.012575251050293446,192
10,4,early,0.37894736842105264,0.42779866332497907,0.0027701021172106266,190
10,4,late,0.16145833333333334,0.259651951058201,0.0023428713902831078,192
10,5,early,0.6157894736842106,0.5701963241436926,0.0017550678458064795,190
10,5,late,0.6354166666666666,0.4206142526455026,0.0015568616800010204,192
10,6,early,0.41578947368421054,0.4038847117794486,0.0022453870624303818,190
10,6,late,0.2552083333333333,0.3211805555555555,0.002111267065629363,192
10,7,early,0.4631578947368421,0.3773809523809524,0.0014854043256491423,190
10,7,late,0.421875,0.3547453703703704,0.0011725523509085178,192
10,8,early,0.39473684210526316,0.4048036758563074,0.0020337330643087626,190
10,8,late,0.4270833333333333,0.3309978505291005,0.0020429426804184914,192
10,9,early,0.5,0.5330409356725145,0.0018964658956974745,190
10,9,late,0.3958333333333333,0.4693493716931217,0.001957830972969532,192
10,10,early,0.7157894736842105,0.8746867167919801,0.008287949487566948,190
10,10,late,0.2708333333333333,0.6293402777777778,0.00794164091348648,192
10,11,early,0.7157894736842105,0.7162907268170428,0.010872064158320427,190
10,11,late,0.125,0.45812665343915343,0.012388129718601704,192
10,12,early,0.2894736842105263,0.5323517126148705,0.011359882541000843,190
10,12,late,0.109375,0.35391865079365076,0.011842037551105022,192
10,13,early,0.22105263157894736,0.40277777777777773,0.012920712120831013,190
10,13,late,0.125,0.14269179894179893,0.013622161000967026,192
10,14,early,0.4052631578947368,0.5677318295739349,0.009143710136413574,190
10,14,late,0.171875,0.3404637896825397,0.009867615066468716,192
10,15,early,0.34210526315789475,0.48778195488721804,0.003243788843974471,190
10,15,late,0.24479166666666666,0.3733258928571428,0.0032427788246423006,192
10,16,early,0.6368421052631579,0.47092731829573936,0.0029567487072199583,190
10,16,late,0.40625,0.4509341931216932,0.002655601128935814,192
10,17,early,0.46842105263157896,0.44007936507936507,0.0015328078297898173,190
10,17,late,0.11979166666666667,0.2765997023809524,0.0016253272769972682,192
10,18,early,0.49473684210526314,0.6610902255639098,0.0039519257843494415,190
10,18,late,0.171875,0.5635540674603176,0.0040358626283705235,192
10,19,early,0.4631578947368421,0.4458855472013367,0.006123230792582035,190
10,19,late,0.328125,0.322193287037037,0.004787599202245474,192
10,20,early,0.8263157894736842,0.6704887218045114,0.008349409326910973,190
10,20,late,0.6614583333333334,0.4661871693121693,0.00751882791519165,192
10,21,early,0.8052631578947368,0.7238721804511281,0.004983890801668167,190
10,21,late,0.8229166666666666,0.5419353505291006,0.004448119085282087,192
10,22,early,0.45789473684210524,0.6522765246449458,0.007843560539186,190
10,22,late,0.3541666666666667,0.4039558531746031,0.006356583442538977,192
10,23,early,0.6052631578947368,0.7262740183792817,0.0037813610397279263,190
10,23,late,0.453125,0.48232886904761907,0.0038881271611899137,192
10,24,early,0.42105263157894735,0.574812030075188,0.0069551290944218636,190
10,24,late,0.265625,0.3837012235449735,0.005175756756216288,192
10,25,early,0.5894736842105263,0.4096700083542189,0.009932545013725758,190
10,25,late,0.515625,0.22629381613756613,0.00887435395270586,192
10,26,early,1.0,0.5505847953216374,0.01896699145436287,190
10,26,late,1.0,0.29701967592592593,0.013924595899879932,192
10,27,early,1.0,0.5629490392648288,0.01935969665646553,190
10,27,late,1.0,0.29402281746031744,0.014189285226166248,192
10,28,early,0.7421052631578947,0.39147869674185465,0.007803655695170164,190
10,28,late,0.71875,0.31159060846560843,0.008010610938072205,192
10,29,early,0.7210526315789474,0.5621345029239766,0.005243402440100908,190
10,29,late,0.5833333333333334,0.2829861111111111,0.004273743834346533,192
10,30,early,0.23684210526315788,0.6529448621553885,0.017356939613819122,190
10,30,late,0.125,0.49677579365079366,0.017129862681031227,192
10,31,early,0.14210526315789473,0.5271929824561404,0.012004440650343895,190
10,31,late,0.109375,0.34017443783068785,0.010751918889582157,192
10,32,early,0.28421052631578947,0.5380743525480368,0.01112536620348692,190
10,32,late,0.15104166666666666,0.3637359457671958,0.009811677038669586,192
10,33,early,0.4631578947368421,0.5115914786967418,0.007644345052540302,190
10,33,late,0.21354166666666666,0.3071056547619047,0.009201767854392529,192
10,34,early,0.7736842105263158,0.5825396825396826,0.011396682821214199,190
10,34,late,0.7239583333333334,0.48947999338624343,0.010860261507332325,192
10,35,early,0.5368421052631579,0.5260233918128656,0.01843353733420372,190
10,35,late,0.4166666666666667,0.3301917989417989,0.015855738893151283,192
10,36,early,0.2,0.5366959064327486,0.007653128355741501,190
10,36,late,0.125,0.32132523148148145,0.0071207634173333645,192
10,37,early,0.7789473684210526,0.5738304093567251,0.009481190703809261,190
10,37,late,0.5625,0.50791583994709,0.008707815781235695,192
10,38,early,0.8157894736842105,0.6588972431077695,0.007864988408982754,190
10,38,late,0.5416666666666666,0.5098586309523809,0.006232399493455887,192
10,39,early,0.35789473684210527,0.5478070175438597,0.009867388755083084,190
10,39,late,0.15625,0.384734623015873,0.0089260907843709,192
11,0,early,0.5052631578947369,0.5186090225563911,0.018638987094163895,190
11,0,late,0.3541666666666667,0.29633763227513227,0.014195509254932404,192
11,1,early,0.41578947368421054,0.4628446115288221,0.0144148925319314,190
11,1,late,0.328125,0.31859705687830686,0.014088314026594162,192
11,2,early,0.42105263157894735,0.47543859649122805,0.02604024112224579,190
11,2,late,0.7239583333333334,0.4977265211640212,0.029808005318045616,192
11,3,early,0.5526315789473685,0.5737050960735172,0.018266769126057625,190
11,3,late,0.390625,0.38826884920634913,0.019742580130696297,192
11,4,early,0.7578947368421053,0.6403508771929826,0.030404096469283104,190
11,4,late,0.5104166666666666,0.4476273148148148,0.03660344332456589,192
11,5,early,0.2736842105263158,0.47416457811194657,0.025401275604963303,190
11,5,late,0.125,0.25983796296296297,0.024501973763108253,192
11,6,early,0.22105263157894736,0.437719298245614,0.019028063863515854,190
11,6,late,0.13020833333333334,0.2677538029100529,0.018975084647536278,192
11,7,early,0.9368421052631579,0.4264411027568922,0.007497204467654228,190
11,7,late,0.7864583333333334,0.31382275132275134,0.006141234189271927,192
11,8,early,0.24736842105263157,0.4401420217209691,0.015447295270860195,190
11,8,late,0.4010416666666667,0.3776041666666667,0.015004490502178669,192
11,9,early,0.3,0.45102339181286555,0.006574953440576792,190
11,9,late,0.19791666666666666,0.2489666005291005,0.006737077608704567,192
11,10,early,0.6105263157894737,0.5929824561403509,0.016423780471086502,190
11,10,late,0.53125,0.619254298941799,0.015257797203958035,192
11,11,early,0.5842105263157895,0.6993734335839599,0.022341663017868996,190
11,11,late,0.4166666666666667,0.6259300595238096,0.021145695820450783,192
11,12,early,0.43157894736842106,0.5617376775271512,0.01594974286854267,190
11,12,late,0.4583333333333333,0.638806216931217,0.01576964743435383,192
11,13,early,0.33157894736842103,0.3837301587301587,0.017845971509814262,190
11,13,late,0.265625,0.22368964947089945,0.017875555902719498,192
11,14,early,0.8947368421052632,0.5567878028404345,0.016100216656923294,190
11,14,late,0.5729166666666666,0.5450768849206349,0.013529314659535885,192
11,15,early,0.5368421052631579,0.5293441938178781,0.0231923907995224,190
11,15,late,0.11979166666666667,0.5014880952380952,0.026045916602015495,192
11,16,early,0.3105263157894737,0.40407268170426064,0.024294817820191383,190
11,16,late,0.265625,0.251984126984127,0.0217671487480402,192
11,17,early,0.8052631578947368,0.4997911445279867,0.01259924191981554,190
11,17,late,0.7239583333333334,0.5189525462962963,0.012708496302366257,192
11,18,early,0.30526315789473685,0.5246031746031747,0.011227939277887344,190
11,18,late,0.3802083333333333,0.4310722552910053,0.010451923124492168,192
11,19,early,0.49473684210526314,0.4571428571428572,0.009794792160391808,190
11,19,late,0.3020833333333333,0.24187748015873015,0.010873469524085522,192
11,20,early,0.5105263157894737,0.5695071010860485,0.013968762941658497,190
11,20,late,0.3229166666666667,0.4117270171957672,0.012197747826576233,192
11,21,early,0.5947368421052631,0.5112364243943192,0.00567499827593565,190
11,21,late,0.5,0.3962466931216931,0.005413958802819252,192
11,22,early,0.7473684210526316,0.6035296574770259,0.01131722517311573,190
11,22,late,0.765625,0.5287905092592593,0.010501131415367126,192
11,23,early,0.868421052631579,0.6300334168755223,0.02980087697505951,190
11,23,late,0.8177083333333334,0.5253182870370371,0.03468487784266472,192
11,24,early,0.2789473684210526,0.429093567251462,0.011002197861671448,190
11,24,late,0.4895833333333333,0.3615658068783068,0.01079555880278349,192
11,25,early,0.4263157894736842,0.4939849624060151,0.012568126432597637,190
11,25,late,0.2604166666666667,0.31915509259259256,0.012112408876419067,192
11,26,early,0.5526315789473685,0.5955722639933165,0.014153898693621159,190
11,26,late,0.453125,0.5440228174603176,0.012976150028407574,192
11,27,early,0.45789473684210524,0.510797827903091,0.015668801963329315,190
11,27,late,0.3541666666666667,0.35166583994708994,0.014116612263023853,192
11,28,early,0.48947368421052634,0.5063492063492064,0.010603636503219604,190
11,28,late,0.3020833333333333,0.3498470568783068,0.010504786856472492,192
11,29,early,0.39473684210526316,0.3785296574770258,0.009760930202901363,190
11,29,late,0.34375,0.2857349537037037,0.009416270069777966,192
11,30,early,0.49473684210526314,0.4851503759398496,0.009516461752355099,190
11,30,late,0.3958333333333333,0.3905423280423281,0.010541706345975399,192
11,31,early,0.4,0.45624477861319973,0.008588097989559174,190
11,31,late,0.3854166666666667,0.35660548941798936,0.007702362257987261,192
11,32,early,0.46842105263157896,0.5361111111111111,0.012999898754060268,190
11,32,late,0.4739583333333333,0.45229828042328046,0.012257538735866547,192
11,33,early,0.5,0.5847117794486216,0.01226543728262186,190
11,33,late,0.2708333333333333,0.47681051587301587,0.013471161015331745,192
11,34,early,0.7736842105263158,0.6143483709273183,0.012926976196467876,190
11,34,late,0.71875,0.556898974867725,0.01512797549366951,192
11,35,early,0.5105263157894737,0.5223057644110276,0.005301712546497583,190
11,35,late,0.3125,0.42890211640211645,0.00460037449374795,192
11,36,early,0.6473684210526316,0.7199874686716793,0.0061659361235797405,190
11,36,late,0.5,0.6876446759259259,0.005682576447725296,192
11,37,early,0.3263157894736842,0.38350041771094406,0.005360132548958063,190
11,37,late,0.2864583333333333,0.3464781746031746,0.004647350870072842,192
11,38,early,0.3684210526315789,0.4223057644110276,0.0035677850246429443,190
11,38,late,0.3385416666666667,0.3431712962962963,0.0030102788005024195,192
11,39,early,0.631578947368421,0.6258980785296576,0.004940584301948547,190
11,39,late,0.5989583333333334,0.5666749338624338,0.0042268056422472,192
12,0,early,0.2736842105263158,0.3430451127819548,0.004820466507226229,190
12,0,late,0.234375,0.26872519841269843,0.004512354265898466,192
12,1,early,0.23157894736842105,0.4011069340016708,0.012601751834154129,190
12,1,late,0.171875,0.2669684193121693,0.012649032287299633,192
12,2,early,0.8631578947368421,0.6408521303258147,0.005979347042739391,190
12,2,late,0.84375,0.578042328042328,0.006185129284858704,192
12,3,early,0.7578947368421053,0.3845029239766082,0.007333528250455856,190
12,3,late,0.2864583333333333,0.3077670304232804,0.006753444671630859,192
12,4,early,0.4263157894736842,0.4367167919799499,0.011276273056864738,190
12,4,late,0.2552083333333333,0.2645709325396825,0.01152069866657257,192
12,5,early,0.19473684210526315,0.4112781954887218,0.008310334756970406,190
12,5,late,0.14583333333333334,0.23710317460317457,0.00762350857257843,192
12,6,early,0.14210526315789473,0.3521303258145363,0.012000265531241894,190
12,6,late,0.03125,0.1482928240740741,0.011475630104541779,192
12,7,early,0.15789473684210525,0.35307017543859637,0.00907867681235075,190
12,7,late,0.18229166666666666,0.25458829365079366,0.0085370484739542,192
12,8,early,0.2894736842105263,0.4020676691729323,0.009894187562167645,190
12,8,late,0.16666666666666666,0.21176421957671956,0.008886439725756645,192
12,9,early,0.26842105263157895,0.3760233918128655,0.005706014111638069,190
12,9,late,0.2552083333333333,0.25090939153439157,0.005499123129993677,192
12,10,early,0.3526315789473684,0.4743316624895573,0.01026761531829834,190
12,10,late,0.40625,0.28302744708994704,0.01096674706786871,192
12,11,early,0.6210526315789474,0.5018796992481204,0.011059996671974659,190
12,11,late,0.5729166666666666,0.392443783068783,0.009884736500680447,192
12,12,early,0.3105263157894737,0.396031746031746,0.00880493875592947,190
12,12,late,0.25,0.2330315806878307,0.009421574883162975,192
12,13,early,0.49473684210526314,0.4758980785296576,0.016440454870462418,190
12,13,late,0.515625,0.34970238095238093,0.01585031859576702,192
12,14,early,0.6631578947368421,0.49333751044277363,0.013751632533967495,190
12,14,late,0.6041666666666666,0.39699074074074064,0.013633488677442074,192
12,15,early,0.49473684210526314,0.642481203007519,0.03527349606156349,190
12,15,late,0.015625,0.6391369047619049,0.037836913019418716,192
12,16,early,0.3105263157894737,0.49736842105263157,0.019968964159488678,190
12,16,late,0.2708333333333333,0.40554728835978837,0.015662318095564842,192
12,17,early,0.4631578947368421,0.6318922305764412,0.029658904299139977,190
12,17,late,0.03125,0.5786830357142857,0.023958424106240273,192
12,18,early,0.42105263157894735,0.6461779448621554,0.04570211470127106,190
12,18,late,0.010416666666666666,0.582155257936508,0.04365898296236992,192
12,19,early,0.6105263157894737,0.6849624060150376,0.024505935609340668,190
12,19,late,0.14583333333333334,0.6734871031746031,0.023171953856945038,192
12,20,early,0.6157894736842106,0.5281537176274018,0.010163231752812862,190
12,20,late,0.4010416666666667,0.4915674603174603,0.009747813455760479,192
12,21,early,0.48947368421052634,0.5291144527986633,0.012016166001558304,190
12,21,late,0.4375,0.41424851190476186,0.01294419914484024,192
12,22,early,0.47368421052631576,0.40967000835421885,0.008650331757962704,190
12,22,late,0.3020833333333333,0.30751901455026454,0.009239263832569122,192
12,23,early,0.48947368421052634,0.4778613199665832,0.0064406562596559525,190
12,23,late,0.3854166666666667,0.3508184523809524,0.007128494326025248,192
12,24,early,0.5105263157894737,0.46405597326649956,0.010731051675975323,190
12,24,late,0.34375,0.28676835317460314,0.009321351535618305,192
12,25,early,0.37894736842105264,0.3738930659983291,0.011724435724318027,190
12,25,late,0.2916666666666667,0.23658647486772488,0.0069607398472726345,192
12,26,early,0.3631578947368421,0.4087510442773601,0.0059110973961651325,190
12,26,late,0.359375,0.32194527116402116,0.004692521411925554,192
12,27,early,0.45789473684210524,0.39358813700918965,0.015886250883340836,190
12,27,late,0.234375,0.2589905753968254,0.007142677903175354,192
12,28,early,0.46842105263157896,0.44697159565580613,0.010949940420687199,190
12,28,late,0.34375,0.3286623677248677,0.007059718016535044,192
12,29,early,0.42105263157894735,0.4581035923141187,0.010622631758451462,190
12,29,late,0.34375,0.3563368055555555,0.007515370845794678,192
12,30,early,0.3,0.45618212197159574,0.010608166456222534,190
12,30,late,0.4270833333333333,0.3994708994708995,0.009806028567254543,192
12,31,early,0.3526315789473684,0.40735171261487046,0.009356888942420483,190
12,31,late,0.5052083333333334,0.36460400132275134,0.009587797336280346,192
12,32,early,0.25263157894736843,0.32055137844611525,0.012319671921432018,190
12,32,late,0.421875,0.31161127645502645,0.011403760872781277,192
12,33,early,0.21052631578947367,0.3249582289055973,0.009366244077682495,190
12,33,late,0.2552083333333333,0.2833994708994709,0.008731928654015064,192
12,34,early,0.7789473684210526,0.5842522974101921,0.00971358735114336,190
12,34,late,0.453125,0.3608837632275132,0.01002503465861082,192
12,35,early,0.7526315789473684,0.49772347535505435,0.01402729470282793,190
12,35,late,0.7760416666666666,0.4353505291005291,0.011535316705703735,192
12,36,early,0.39473684210526316,0.39252297410192144,0.01493978500366211,190
12,36,late,0.171875,0.2449983465608466,0.014001685194671154,192
12,37,early,0.5,0.3532790309106097,0.018599335104227066,190
12,37,late,0.4583333333333333,0.29710234788359785,0.0152660571038723,192
12,38,early,0.5526315789473685,0.5418337510442774,0.011268416419625282,190
12,38,late,0.25,0.27023396164021163,0.013802255503833294,192
12,39,early,0.1368421052631579,0.4062865497076023,0.012075398117303848,190
12,39,late,0.010416666666666666,0.13215112433862433,0.011783313937485218,192
13,0,early,0.32105263157894737,0.2924812030075188,0.019453946501016617,190
13,0,late,0.2604166666666667,0.2017609126984127,0.016940686851739883,192
13,1,early,0.47368421052631576,0.3703007518796993,0.019377771764993668,190
13,1,late,0.3802083333333333,0.24931795634920637,0.01699165441095829,192
13,2,early,0.08947368421052632,0.38529657477025897,0.023339558392763138,190
13,2,late,0.11979166666666667,0.21176421957671956,0.01473997812718153,192
13,3,early,0.24210526315789474,0.32441520467836255,0.011578981764614582,190
13,3,late,0.16145833333333334,0.21370701058201058,0.012212999165058136,192
13,4,early,0.4473684210526316,0.37936507936507935,0.01960611157119274,190
13,4,late,0.390625,0.29222470238095233,0.020852886140346527,192
13,5,early,0.6526315789473685,0.5215121136173768,0.05933024734258652,190
13,5,late,0.3645833333333333,0.4084408068783068,0.05602164939045906,192
13,6,early,0.28421052631578947,0.39565580618212204,0.07903977483510971,190
13,6,late,0.59375,0.3015252976190476,0.07363679260015488,192
13,7,early,0.20526315789473684,0.5108604845446951,0.0734643042087555,190
13,7,late,0.5625,0.39285714285714285,0.06491125375032425,192
13,8,early,0.4052631578947368,0.43730158730158736,0.06909468024969101,190
13,8,late,0.2552083333333333,0.30214533730158727,0.06677564978599548,192
13,9,early,0.4789473684210526,0.568984962406015,0.06261640042066574,190
13,9,late,0.71875,0.34817294973544977,0.0665079727768898,192
13,10,early,0.5210526315789473,0.6363826232247285,0.06874167174100876,190
13,10,late,0.2760416666666667,0.4545924272486772,0.053238123655319214,192
13,11,early,0.7052631578947368,0.5898078529657478,0.05862066522240639,190
13,11,late,0.3854166666666667,0.5010747354497355,0.05888909101486206,192
13,12,early,0.5157894736842106,0.5505012531328322,0.05346131697297096,190
13,12,late,0.22916666666666666,0.3241360780423281,0.05663168430328369,192
13,13,early,0.7315789473684211,0.5828320802005013,0.038101229816675186,190
13,13,late,0.5052083333333334,0.7098420965608465,0.041683513671159744,192
13,14,early,0.8526315789473684,0.5590225563909775,0.05950388312339783,190
13,14,late,0.875,0.4797453703703704,0.0602760948240757,192
13,15,early,0.28421052631578947,0.3455722639933166,0.09569049626588821,190
13,15,late,0.2604166666666667,0.322213955026455,0.09712935239076614,192
13,16,early,0.5684210526315789,0.5514828738512949,0.056240517646074295,190
13,16,late,0.453125,0.4686673280423281,0.058486271649599075,192
13,17,early,0.42105263157894735,0.4978070175438597,0.04337240010499954,190
13,17,late,0.359375,0.29367146164021163,0.04393799230456352,192
13,18,early,0.6631578947368421,0.33063909774436084,0.053479768335819244,190
13,18,late,0.4375,0.32111855158730157,0.06358236819505692,192
13,19,early,0.4,0.3400375939849624,0.1552884727716446,190
13,19,late,0.07291666666666667,0.18008019179894177,0.16299974918365479,192
13,20,early,0.3684210526315789,0.4713868003341687,0.054187774658203125,190
13,20,late,0.328125,0.2747395833333333,0.04415532946586609,192
13,21,early,0.021052631578947368,0.5500835421888053,0.11157232522964478,190
13,21,late,0.026041666666666668,0.20967675264550265,0.13240523636341095,192
13,22,early,0.45789473684210524,0.43331244778613204,0.08117452263832092,190
13,22,late,0.3645833333333333,0.31183862433862436,0.07441825419664383,192
13,23,early,0.06842105263157895,0.47773600668337507,0.10890240222215652,190
13,23,late,0.2916666666666667,0.27643435846560843,0.09997465461492538,192
13,24,early,0.4052631578947368,0.33943191311612364,0.022963644936680794,190
13,24,late,0.18229166666666666,0.28071263227513227,0.023367593064904213,192
13,25,early,0.3736842105263158,0.4570175438596491,0.05134980380535126,190
13,25,late,0.4114583333333333,0.40083498677248675,0.04496755078434944,192
13,26,early,0.5578947368421052,0.4309106098579783,0.06022129952907562,190
13,26,late,0.4270833333333333,0.3606977513227512,0.04493917152285576,192
13,27,early,0.47368421052631576,0.47827903091060986,0.04383982717990875,190
13,27,late,0.3541666666666667,0.513558201058201,0.06613469868898392,192
