layer,head,kv_type,method,k,n_bits,bits_per_vector,eff_rank_V_90,eff_rank_K_90,V_mse_logits,V_mae_logits,V_kl_divergence,V_l1_attention,V_top1_agreement
6,3,V,subspace_k48,48,21,1008,51.0,27.0,0.00011997341740231331,0.008576275879781608,5.9579414928947084e-05,0.008547715466971945,0.5234375
6,3,V,subspace_k64,64,16,1024,51.0,27.0,8.646803292485226e-05,0.007291212293731142,4.294897049898887e-05,0.0072659242623872855,0.5625
6,4,V,full_dim,128,2,256,53.0,26.0,0.0002085815449952043,0.011354999002478373,0.00010407307600616701,0.011340766208107509,0.33203125
6,4,V,subspace_k16,16,16,256,53.0,26.0,0.00023530810027662887,0.01206102164539245,0.00011655613079774693,0.012004907755910415,0.2578125
6,4,V,subspace_k32,32,8,256,53.0,26.0,0.0001653037131834451,0.010087434468030674,8.205890954990838e-05,0.010051540699671496,0.33203125
6,4,V,subspace_k48,48,5,240,53.0,26.0,0.00012197812163609366,0.008634988608806026,6.064717630787889e-05,0.00861327490166354,0.36328125
6,4,V,subspace_k64,64,4,256,53.0,26.0,8.932122525119653e-05,0.007417107725965747,4.43998299951636e-05,0.007394392989817313,0.4453125
6,4,V,full_dim,128,4,512,53.0,26.0,8.400801148076774e-06,0.0022767504657606507,4.185834541831175e-06,0.002272601696269432,0.8125
6,4,V,subspace_k16,16,32,512,53.0,26.0,0.0031903696159668957,0.044287514434996005,0.0007592360821184374,0.03064714194065248,0.0
6,4,V,subspace_k32,32,16,512,53.0,26.0,0.00016529625309022876,0.010086776426556851,8.205521940913554e-05,0.01005084824108044,0.33203125
6,4,V,subspace_k48,48,11,528,53.0,26.0,0.00012017286630780304,0.008574860792799592,5.973642223307864e-05,0.008551127734340474,0.38671875
6,4,V,subspace_k64,64,8,512,53.0,26.0,8.170852698496917e-05,0.007082598728151555,4.062656366585644e-05,0.007060671708893577,0.47265625
6,4,V,full_dim,128,8,1024,53.0,26.0,2.754443068716572e-08,0.000130892690505604,1.3726938477547744e-08,0.00013069890079822873,0.984375
6,4,V,subspace_k16,16,64,1024,53.0,26.0,0.004135481778097468,0.0510176511197374,0.0003046975772508532,0.01918984837443804,0.01171875
6,4,V,subspace_k32,32,32,1024,53.0,26.0,0.0029789307506084646,0.0431565502707857,0.0008677231960109548,0.03278863700546353,0.0
6,4,V,subspace_k48,48,21,1008,53.0,26.0,0.00012017068334083358,0.008574726753459378,5.9735427793119576e-05,0.008551002118454455,0.38671875
6,4,V,subspace_k64,64,16,1024,53.0,26.0,8.165302635504304e-05,0.007080369726457804,4.059966598061871e-05,0.007058466408640803,0.47265625
6,5,V,full_dim,128,2,256,35.0,18.0,0.0005440769595625764,0.01818123775296503,0.0002698835636756682,0.01810771324437921,0.4296875
6,5,V,subspace_k16,16,16,256,35.0,18.0,0.0004433743001189533,0.016280697171175043,0.00022031987994977227,0.01622803755354008,0.4453125
6,5,V,subspace_k32,32,8,256,35.0,18.0,0.0002625863348886966,0.012547025124584173,0.00013028274363838848,0.012498442943062049,0.50390625
6,5,V,subspace_k48,48,5,240,35.0,18.0,0.0001775638829243894,0.01038246971976882,8.800195069792955e-05,0.010336118091351825,0.58203125
6,5,V,subspace_k64,64,4,256,35.0,18.0,0.0001524121976867722,0.009589808583987294,7.553457380088152e-05,0.009550184636941454,0.65234375
6,5,V,full_dim,128,4,512,35.0,18.0,2.2444369433973797e-05,0.003678029058696817,1.1136599178345669e-05,0.0036632718205455933,0.8828125
6,5,V,subspace_k16,16,32,512,35.0,18.0,0.014442443388812577,0.09296630248245932,0.0037364979033042544,0.06623811665102641,0.0
6,5,V,subspace_k32,32,16,512,35.0,18.0,0.00026226601974907026,0.0125391164742567,0.0001301222450586248,0.012490501462109851,0.50390625
6,5,V,subspace_k48,48,11,528,35.0,18.0,0.00017314875053403494,0.010239557883976482,8.578694366376513e-05,0.010191489096705503,0.59765625
6,5,V,subspace_k64,64,8,512,35.0,18.0,0.00012663919638232626,0.008732405827835611,6.270814555960164e-05,0.008693671921892469,0.63671875
6,5,V,full_dim,128,8,1024,35.0,18.0,7.329454474928347e-08,0.00021084689278988206,3.652288560281991e-08,0.00021051678929167098,0.99609375
6,5,V,subspace_k16,16,64,1024,35.0,18.0,0.021386596763935325,0.11539495688314665,0.0013337066711662383,0.038180510130861045,0.0
6,5,V,subspace_k32,32,32,1024,35.0,18.0,0.02166966063519797,0.11455413907033596,0.003989421937223031,0.06855846375784319,0.0
6,5,V,subspace_k48,48,21,1008,35.0,18.0,0.0001731480432433403,0.010239268642384405,8.578604121561497e-05,0.010191186821501962,0.59765625
6,5,V,subspace_k64,64,16,1024,35.0,18.0,0.00012677146427424386,0.008734007872519892,6.276896898483006e-05,0.00869436430792921,0.640625
6,6,V,full_dim,128,2,256,37.0,29.0,0.0005459430451914505,0.018189184702895093,0.00027101339909663824,0.01813112233267511,0.359375
6,6,V,subspace_k16,16,16,256,37.0,29.0,0.00044992662271787056,0.016421049321907674,0.00022258122556314375,0.01632851917698357,0.359375
6,6,V,subspace_k32,32,8,256,37.0,29.0,0.0002510187910027972,0.012368373200479555,0.00012467869299665843,0.012323703240322299,0.4921875
6,6,V,subspace_k48,48,5,240,37.0,29.0,0.00017290151339357956,0.01027738438700538,8.588913684967717e-05,0.010242027747684578,0.58203125
6,6,V,subspace_k64,64,4,256,37.0,29.0,0.00013250771564548235,0.008999487219826482,6.57263801220415e-05,0.008964187627030669,0.6796875
6,6,V,full_dim,128,4,512,37.0,29.0,2.09602840379139e-05,0.003575110989365417,1.0452703296463341e-05,0.003570129002029511,0.8671875
6,6,V,subspace_k16,16,32,512,37.0,29.0,0.011999936852509958,0.08537577849187582,0.0031963928644510773,0.061838953668876734,0.0
6,6,V,subspace_k32,32,16,512,37.0,29.0,0.00025071977081372356,0.01236337854230991,0.0001245249668501962,0.012318509807040936,0.48828125
6,6,V,subspace_k48,48,11,528,37.0,29.0,0.00016631181899807865,0.01007971619904038,8.254712378970315e-05,0.010043669913717624,0.62109375
6,6,V,subspace_k64,64,8,512,37.0,29.0,0.00011191808342443288,0.0082507101463398,5.551251704360001e-05,0.008215140407533923,0.67578125
6,6,V,full_dim,128,8,1024,37.0,29.0,7.394054480967837e-08,0.00021086842804784133,3.6810177934008167e-08,0.00021043072656530947,0.98828125
6,6,V,subspace_k16,16,64,1024,37.0,29.0,0.013784556468708482,0.09243081362679402,0.0011237385352744489,0.03604719694884787,0.0
6,6,V,subspace_k32,32,32,1024,37.0,29.0,0.010552659012077087,0.07984700348121672,0.003452450934161226,0.06478207722676921,0.0
6,6,V,subspace_k48,48,21,1008,37.0,29.0,0.00016632558124055085,0.010079926369580099,8.255295072226009e-05,0.010043838989391676,0.62109375
6,6,V,subspace_k64,64,16,1024,37.0,29.0,0.00011199113047226482,0.008251572792856116,5.5549747570493945e-05,0.008215982375900183,0.6640625
6,7,V,full_dim,128,2,256,47.0,17.0,0.0003232829922317447,0.014079109741203334,0.00016118484777910558,0.014060949005977234,0.3984375
6,7,V,subspace_k16,16,16,256,47.0,17.0,0.0003302349401630496,0.014249357425768968,0.0001637486598658639,0.01418459576555714,0.2890625
6,7,V,subspace_k32,32,8,256,47.0,17.0,0.0002392154980773208,0.012054288638483093,0.00011742785150363428,0.011948668885062397,0.3671875
6,7,V,subspace_k48,48,5,240,47.0,17.0,0.00016693490585377972,0.010078929104270936,8.174837620595525e-05,0.009974239299585493,0.45703125
6,7,V,subspace_k64,64,4,256,47.0,17.0,0.00011901994481621067,0.00850052402113221,5.8755501706897024e-05,0.00845118336287353,0.54296875
6,7,V,full_dim,128,4,512,47.0,17.0,1.2718929743996753e-05,0.002794999770813138,6.331035419531622e-06,0.002789263779913582,0.8359375
6,7,V,subspace_k16,16,32,512,47.0,17.0,0.004536513966187284,0.05277770263974041,0.0012891562802490914,0.03981802561865691,0.0
6,7,V,subspace_k32,32,16,512,47.0,17.0,0.00023934607935259078,0.012057288083780216,0.00011749112662032343,0.01195208450154821,0.37109375
6,7,V,subspace_k48,48,11,528,47.0,17.0,0.00016540329839316066,0.010023267181953281,8.091300318001263e-05,0.009912500342874865,0.4765625
6,7,V,subspace_k64,64,8,512,47.0,17.0,0.00010605331120855792,0.008006494779614612,5.226158347096943e-05,0.00795239678818133,0.59375
6,7,V,full_dim,128,8,1024,47.0,17.0,4.506084360390103e-08,0.0001657388041328542,2.2464655597167587e-08,0.00016554175285140034,0.98046875
6,7,V,subspace_k16,16,64,1024,47.0,17.0,0.005312623881372348,0.05724042271946359,0.0005241173157795245,0.025020218184172757,0.0
6,7,V,subspace_k32,32,32,1024,47.0,17.0,0.00630123478116631,0.06292865831018635,0.0015334682981675125,0.04351277355116573,0.0
6,7,V,subspace_k48,48,21,1008,47.0,17.0,0.00016539145911459612,0.01002285148382549,8.091020466702803e-05,0.00991232717055306,0.4765625
6,7,V,subspace_k64,64,16,1024,47.0,17.0,0.00010608006020364624,0.00800783378619125,5.228167136679584e-05,0.007954488181282467,0.59375
7,0,V,full_dim,128,2,256,44.0,36.0,0.00597899280986066,0.060481379921893265,0.002976954858259948,0.0603099157927926,0.3984375
7,0,V,subspace_k16,16,16,256,44.0,36.0,0.006301781441448324,0.06190028355545958,0.003137377102771937,0.06174496392023754,0.3203125
7,0,V,subspace_k32,32,8,256,44.0,36.0,0.004214281706420376,0.050602535138136936,0.002097984708201049,0.050512075566551795,0.44140625
7,0,V,subspace_k48,48,5,240,44.0,36.0,0.002796629791458439,0.04124124513477488,0.0013932781845510853,0.041162930579231705,0.515625
7,0,V,subspace_k64,64,4,256,44.0,36.0,0.0019745577815483205,0.03453066524970859,0.000985017428619375,0.034481877196466656,0.5625
7,0,V,full_dim,128,4,512,44.0,36.0,0.00024176765021072493,0.012164078997977945,0.0001204356520258502,0.012143689647176877,0.8203125
7,0,V,subspace_k16,16,32,512,44.0,36.0,0.10589867845663439,0.25132352121870055,0.027599998713974803,0.18160312516971894,0.0
7,0,V,subspace_k32,32,16,512,44.0,36.0,0.004211937391161938,0.05059947042136284,0.0020968473391530865,0.05050836723233857,0.43359375
7,0,V,subspace_k48,48,11,528,44.0,36.0,0.0027462128244036457,0.04079329937492407,0.0013684483264783558,0.0407160476395495,0.5390625
7,0,V,subspace_k64,64,8,512,44.0,36.0,0.0017383219225528546,0.03239356794021632,0.0008668545267346095,0.03234442900935792,0.6015625
7,0,V,full_dim,128,8,1024,44.0,36.0,8.446296606155405e-07,0.0007200236193916961,4.20276527629826e-07,0.0007181549360998692,0.9921875
7,0,V,subspace_k16,16,64,1024,44.0,36.0,0.1360541095463027,0.2909849967694912,0.010984000786037125,0.11201464401328477,0.01953125
7,0,V,subspace_k32,32,32,1024,44.0,36.0,0.22555670037337286,0.3753074032562609,0.03165566542348579,0.19405015770847764,0.0
7,0,V,subspace_k48,48,21,1008,44.0,36.0,0.002746311822176161,0.040794228783452284,0.0013684924173152095,0.04071668789723135,0.5390625
7,0,V,subspace_k64,64,16,1024,44.0,36.0,0.001735677327664267,0.03237044984828521,0.0008654995431298404,0.03231993907348793,0.6015625
7,1,V,full_dim,128,2,256,45.0,24.0,0.0024906357757621634,0.03885540262331656,0.0012368846087782064,0.03873619976204533,0.40625
7,1,V,subspace_k16,16,16,256,45.0,24.0,0.00255002049036388,0.039272316055121215,0.001266835421520094,0.03913118190782007,0.3046875
7,1,V,subspace_k32,32,8,256,45.0,24.0,0.0018708542268946998,0.033319820301185604,0.0009293987534114626,0.033199261248919275,0.32421875
7,1,V,subspace_k48,48,5,240,45.0,24.0,0.0013306696157115035,0.028051123659953048,0.0006633684111688261,0.02799580903040283,0.44140625
7,1,V,subspace_k64,64,4,256,45.0,24.0,0.0009293646740072719,0.023512583138801044,0.000462099535722693,0.02344851679484551,0.56640625
7,1,V,full_dim,128,4,512,45.0,24.0,9.890578436430894e-05,0.007752782003663045,4.922390169218988e-05,0.00773247928139398,0.83203125
7,1,V,subspace_k16,16,32,512,45.0,24.0,0.030263586305760502,0.13706337138270325,0.01009391303714877,0.11077756218107868,0.0
7,1,V,subspace_k32,32,16,512,45.0,24.0,0.0018695762311149791,0.03331327008223987,0.0009287105653791004,0.0331929398097102,0.32421875
7,1,V,subspace_k48,48,11,528,45.0,24.0,0.0013018658848323436,0.027753647684979618,0.0006488828662341555,0.027698075450277006,0.44921875
7,1,V,subspace_k64,64,8,512,45.0,24.0,0.0008528343716282554,0.022479587052829958,0.0004242613264868781,0.022428596796676123,0.578125
7,1,V,full_dim,128,8,1024,45.0,24.0,3.228304315283e-07,0.0004440423914312137,1.607727848002022e-07,0.00044317373691885975,0.98828125
7,1,V,subspace_k16,16,64,1024,45.0,24.0,0.03412217845338265,0.14589405308968434,0.0041580126677252666,0.07006846718576518,0.0
7,1,V,subspace_k32,32,32,1024,45.0,24.0,0.03651692111480747,0.14890442163242118,0.011459067704673226,0.11827427987198541,0.0
7,1,V,subspace_k48,48,21,1008,45.0,24.0,0.0013019246074611607,0.027753938951146563,0.0006489156050515239,0.02769846694739214,0.44921875
7,1,V,subspace_k64,64,16,1024,45.0,24.0,0.0008522931677381125,0.022475661749745808,0.0004240035528105152,0.02242310663532994,0.578125
7,2,V,full_dim,128,2,256,49.0,31.0,0.005024401342453992,0.055823210346433116,0.0024930703942855044,0.055633589209617015,0.44140625
7,2,V,subspace_k16,16,16,256,49.0,31.0,0.00555482936255367,0.058461214529386886,0.002764573013666295,0.05831739153814186,0.32421875
7,2,V,subspace_k32,32,8,256,49.0,31.0,0.00364513616677243,0.04736137199931187,0.0018136303593606312,0.04725498444225615,0.44140625
7,2,V,subspace_k48,48,5,240,49.0,31.0,0.0026031869743380616,0.04010282259120726,0.0012929463625750166,0.03994969481012413,0.55859375
7,2,V,subspace_k64,64,4,256,49.0,31.0,0.0020554242117883596,0.035533720337837284,0.0010186384470242072,0.03539070155855288,0.5703125
7,2,V,full_dim,128,4,512,49.0,31.0,0.00020873964851581624,0.011354000456793863,0.0001039677215493329,0.011329669394122027,0.80078125
7,2,V,subspace_k16,16,32,512,49.0,31.0,0.09644031097493919,0.24484345515035438,0.026471003032752474,0.18035937870328878,0.0
7,2,V,subspace_k32,32,16,512,49.0,31.0,0.0036480541705839207,0.04738286639531171,0.0018150023930491323,0.04727486965035786,0.44140625
7,2,V,subspace_k48,48,11,528,49.0,31.0,0.0025777727449092366,0.03990559287954372,0.0012794561494925327,0.039742883695951976,0.5625
7,2,V,subspace_k64,64,8,512,49.0,31.0,0.0018735076750244569,0.03385204397177945,0.0009286265213100697,0.03370293391429177,0.57421875
7,2,V,full_dim,128,8,1024,49.0,31.0,7.191037973632377e-07,0.0006678549050584174,3.583829458392587e-07,0.000666919630313667,0.98046875
7,2,V,subspace_k16,16,64,1024,49.0,31.0,0.1122743520972475,0.2655383861703366,0.009815636837391915,0.10802434078530909,0.01953125
7,2,V,subspace_k32,32,32,1024,49.0,31.0,0.09131445663114979,0.23838924812390172,0.027006793627095387,0.1827298489844265,0.0
7,2,V,subspace_k48,48,21,1008,49.0,31.0,0.00257805802361498,0.039907964427045486,0.001279604034202878,0.03974516907678824,0.5625
7,2,V,subspace_k64,64,16,1024,49.0,31.0,0.0018719611477042157,0.0338395341574565,0.0009278332983049123,0.033691076440954516,0.5703125
7,3,V,full_dim,128,2,256,54.0,23.0,0.0014660469196265684,0.030136185556751096,0.0007256412034236157,0.030001761000049032,0.4296875
7,3,V,subspace_k16,16,16,256,54.0,23.0,0.0016764331612801292,0.03207467830340882,0.0008306269187642395,0.03193351712594378,0.2890625
7,3,V,subspace_k32,32,8,256,54.0,23.0,0.0010872943145903992,0.025923794859995214,0.0005392270916697937,0.025825617197754745,0.37109375
7,3,V,subspace_k48,48,5,240,54.0,23.0,0.0007945000126919956,0.022121452072714792,0.00039483944937321525,0.02204747159476065,0.4375
7,3,V,subspace_k64,64,4,256,54.0,23.0,0.0006064454240184454,0.019329773621373655,0.0003018318102798026,0.019282805317756634,0.51171875
7,3,V,full_dim,128,4,512,54.0,23.0,5.67375554884227e-05,0.0059378982122204995,2.824565021976644e-05,0.0059237734395607665,0.84375
7,3,V,subspace_k16,16,32,512,54.0,23.0,0.022107754575556776,0.11691145257036331,0.006116631904086712,0.08711353628566192,0.0
7,3,V,subspace_k32,32,16,512,54.0,23.0,0.0010875815294007904,0.02592758858707635,0.0005393796811062582,0.025829708520804004,0.37890625
7,3,V,subspace_k48,48,11,528,54.0,23.0,0.0007843585503170441,0.021980116704141413,0.00038985745549395545,0.021905788113642168,0.453125
7,3,V,subspace_k64,64,8,512,54.0,23.0,0.0005525895578473612,0.018438814660489924,0.0002750255589746217,0.018390264591447388,0.51171875
7,3,V,full_dim,128,8,1024,54.0,23.0,1.9618709786977363e-07,0.0003489528214073972,9.780161117092018e-08,0.000348488064689861,0.98046875
7,3,V,subspace_k16,16,64,1024,54.0,23.0,0.02736767756228774,0.13166826530771986,0.0024437921703781883,0.05446034831936854,0.0078125
7,3,V,subspace_k32,32,32,1024,54.0,23.0,0.0339741534931248,0.1444822629108406,0.006961938568660163,0.09285191769858094,0.0
7,3,V,subspace_k48,48,21,1008,54.0,23.0,0.0007843664052805239,0.02198001929640788,0.00038986193423827444,0.02190589991994829,0.453125
7,3,V,subspace_k64,64,16,1024,54.0,23.0,0.000551904428211802,0.01842979027325637,0.00027468095189459734,0.018381461889930905,0.51171875
7,4,V,full_dim,128,2,256,56.0,36.0,0.0022988014248528236,0.037760224116497584,0.0011477854596469172,0.037723141772824,0.4453125
7,4,V,subspace_k16,16,16,256,56.0,36.0,0.0027921559192637118,0.04150322006326733,0.0013837433055076103,0.0412968805325301,0.30859375
7,4,V,subspace_k32,32,8,256,56.0,36.0,0.001931074964053954,0.034555017885999774,0.0009599369114182098,0.034432665150613995,0.43359375
7,4,V,subspace_k48,48,5,240,56.0,36.0,0.0013830040908845809,0.029233319403149046,0.0006865436588946501,0.029095615220760353,0.49609375
7,4,V,subspace_k64,64,4,256,56.0,36.0,0.0010786122284237244,0.02567773730499838,0.0005361137576417642,0.025575686993683656,0.5625
7,4,V,full_dim,128,4,512,56.0,36.0,9.008264467752176e-05,0.007478008978562028,4.489839650288633e-05,0.0074686906177315335,0.8046875
7,4,V,subspace_k16,16,32,512,56.0,36.0,0.03919710344880975,0.15523836427314122,0.010897932816354155,0.11518590056776778,0.0
7,4,V,subspace_k32,32,16,512,56.0,36.0,0.0019300809507767553,0.03454832705888,0.0009594342747904824,0.0344263178047048,0.4296875
7,4,V,subspace_k48,48,11,528,56.0,36.0,0.001364108987946412,0.02902901651119278,0.0006774569848785124,0.028901287900034683,0.49609375
7,4,V,subspace_k64,64,8,512,56.0,36.0,0.0010035641211387112,0.024760975887207336,0.0004987811377966491,0.02466763196862521,0.546875
7,4,V,full_dim,128,8,1024,56.0,36.0,3.13016724682993e-07,0.0004387995436818847,1.5566198781597232e-07,0.000437712186630884,0.9921875
7,4,V,subspace_k16,16,64,1024,56.0,36.0,0.043523375480637075,0.16509056776305467,0.0040131110460909294,0.06911533958044312,0.0
7,4,V,subspace_k32,32,32,1024,56.0,36.0,0.03756309022344877,0.15099686152559066,0.011114348528776356,0.11706656043844421,0.0
7,4,V,subspace_k48,48,21,1008,56.0,36.0,0.0013640620278888333,0.029028764733356978,0.0006774382153492377,0.02890111891897226,0.49609375
7,4,V,subspace_k64,64,16,1024,56.0,36.0,0.0010045792567360053,0.024773624871291273,0.000499269793336353,0.024678531761750055,0.546875
7,5,V,full_dim,128,2,256,42.0,20.0,0.004922285909408024,0.05479018325128551,0.0024551076130148453,0.05470929889642498,0.40625
7,5,V,subspace_k16,16,16,256,42.0,20.0,0.00465754306402247,0.05290196088998818,0.002297920856754233,0.05253938313394165,0.25390625
7,5,V,subspace_k32,32,8,256,42.0,20.0,0.0031666831444124095,0.04372473407753603,0.0015608352916084657,0.04342665423888138,0.36328125
7,5,V,subspace_k48,48,5,240,42.0,20.0,0.0022557804988272874,0.03662336800645555,0.0011120671634617246,0.03644588372245756,0.46484375
7,5,V,subspace_k64,64,4,256,42.0,20.0,0.0016969352624435293,0.0317847094313939,0.0008383826407755381,0.03162526019869235,0.5390625
7,5,V,full_dim,128,4,512,42.0,20.0,0.00020359334705458276,0.011145732472130842,0.00010158894022941747,0.011129170090455276,0.7578125
7,5,V,subspace_k16,16,32,512,42.0,20.0,0.07635616012453414,0.21770162592896908,0.021138242388488375,0.1606963423233747,0.0
